Orthogroup	Stichodactyla_haddoni_longest_pep	Anthopleura_dowii_longest_pep
OG0000054	Shad_tr35515_c0_g1_i1.p1	Ando_DN7730_c0_g2_i1.p2, Ando_DN6891_c0_g1_i1.p1, Ando_DN12025_c0_g1_i8.p1, Ando_DN3569_c0_g1_i1.p2, Ando_DN7730_c0_g3_i1.p1
OG0000054	Shad_tr26307_c1_g1_i1.p2	Ando_DN12707_c0_g1_i1.p1
OG0000056	Shad_tr42116_c0_g1_i3.p1	Ando_DN25404_c0_g1_i1.p1
OG0000056	Shad_tr2626_c0_g1_i6.p1	Ando_DN2084_c0_g1_i3.p1, Ando_DN2084_c0_g3_i1.p1
OG0000056	Shad_tr10502_c0_g5_i1.p1	Ando_DN2084_c0_g2_i1.p1, Ando_DN4317_c0_g1_i1.p1
OG0000056	Shad_tr15285_c0_g1_i1.p1, Shad_tr12463_c0_g2_i1.p1	Ando_DN3984_c0_g2_i1.p1
OG0000056	Shad_tr5042_c0_g2_i12.p1	Ando_DN3984_c0_g1_i3.p1
OG0000057	Shad_tr10405_c0_g2_i1.p1, Shad_tr23098_c0_g1_i3.p1, Shad_tr11711_c0_g2_i1.p1	Ando_DN4406_c0_g2_i2.p1, Ando_DN11052_c0_g1_i1.p1, Ando_DN9037_c0_g1_i14.p1
OG0000057	Shad_tr11711_c0_g1_i5.p1	Ando_DN20149_c0_g1_i2.p2
OG0000057	Shad_tr86_c4_g1_i2.p1	Ando_DN5467_c0_g1_i2.p1
OG0000057	Shad_tr9316_c0_g2_i2.p1	Ando_DN7097_c1_g1_i1.p1
OG0000057	Shad_tr1190_c2_g1_i1.p1	Ando_DN15319_c0_g1_i3.p1, Ando_DN5467_c1_g1_i1.p1, Ando_DN5467_c0_g2_i2.p1
OG0000057	Shad_tr9052_c0_g1_i10.p1	Ando_DN4406_c0_g1_i7.p1
OG0000057	Shad_tr8644_c1_g1_i2.p1	Ando_DN12246_c0_g3_i1.p1
OG0000057	Shad_tr14855_c0_g1_i1.p1	Ando_DN10370_c0_g2_i1.p1
OG0000058	Shad_tr17295_c0_g1_i7.p1	Ando_DN6159_c2_g1_i1.p1, Ando_DN6310_c0_g1_i6.p1
OG0000058	Shad_tr47071_c0_g1_i1.p1	Ando_DN8759_c0_g1_i2.p1, Ando_DN18759_c0_g1_i1.p1
OG0000058	Shad_tr2175_c1_g1_i25.p1	Ando_DN23630_c0_g1_i1.p1
OG0000059	Shad_tr12314_c0_g1_i1.p1	Ando_DN9591_c0_g1_i1.p1
OG0000059	Shad_tr1473_c0_g3_i2.p1	Ando_DN578_c0_g1_i1.p1
OG0000059	Shad_tr93714_c0_g1_i1.p1	Ando_DN5348_c0_g1_i1.p1
OG0000059	Shad_tr6778_c1_g1_i29.p1	Ando_DN14770_c0_g2_i3.p1
OG0000059	Shad_tr11544_c0_g1_i7.p1	Ando_DN578_c0_g2_i2.p1
OG0000059	Shad_tr9768_c0_g1_i4.p1	Ando_DN18590_c0_g2_i1.p1
OG0000059	Shad_tr10655_c3_g1_i2.p1	Ando_DN19704_c0_g3_i1.p1
OG0000059	Shad_tr27210_c0_g1_i2.p1	Ando_DN19704_c0_g1_i1.p1
OG0000059	Shad_tr5520_c5_g1_i1.p1	Ando_DN17811_c0_g1_i1.p1
OG0000063	Shad_tr102598_c0_g1_i1.p1	Ando_DN19868_c0_g2_i1.p1
OG0000063	Shad_tr106060_c0_g1_i1.p1	Ando_DN25972_c0_g1_i1.p1
OG0000063	Shad_tr49683_c1_g1_i1.p1	Ando_DN26070_c0_g1_i1.p1
OG0000063	Shad_tr39729_c0_g2_i4.p1	Ando_DN9598_c0_g1_i2.p1
OG0000064	Shad_tr38467_c0_g5_i1.p1	Ando_DN25393_c0_g1_i1.p1
OG0000064	Shad_tr29576_c2_g1_i1.p1	Ando_DN13520_c0_g2_i1.p1
OG0000064	Shad_tr30308_c5_g1_i1.p1	Ando_DN23604_c0_g1_i1.p1
OG0000065	Shad_tr21742_c0_g2_i1.p1, Shad_tr36459_c0_g1_i1.p1, Shad_tr903_c1_g1_i3.p1, Shad_tr31379_c0_g2_i1.p1	Ando_DN13131_c0_g1_i1.p1
OG0000065	Shad_tr2089_c0_g1_i7.p1	Ando_DN12620_c0_g2_i1.p1, Ando_DN26526_c0_g1_i1.p1
OG0000065	Shad_tr53791_c0_g1_i1.p1	Ando_DN23745_c0_g1_i1.p1
OG0000065	Shad_tr30030_c0_g1_i1.p1	Ando_DN25788_c0_g1_i1.p1, Ando_DN833_c3_g1_i1.p1
OG0000066	Shad_tr106240_c0_g1_i1.p1	Ando_DN19278_c0_g1_i1.p1
OG0000066	Shad_tr16256_c0_g2_i1.p1	Ando_DN17821_c0_g1_i1.p1
OG0000066	Shad_tr90326_c0_g1_i1.p1	Ando_DN25178_c0_g1_i1.p1
OG0000066	Shad_tr11726_c0_g1_i4.p1	Ando_DN9498_c0_g1_i5.p1
OG0000066	Shad_tr25822_c0_g1_i3.p1	Ando_DN6855_c0_g1_i1.p1
OG0000066	Shad_tr19181_c0_g1_i1.p1	Ando_DN25573_c0_g1_i1.p1
OG0000066	Shad_tr96623_c0_g1_i1.p1	Ando_DN13294_c0_g1_i1.p1
OG0000067	Shad_tr5331_c0_g2_i3.p1	Ando_DN8967_c0_g1_i1.p1, Ando_DN5024_c2_g2_i2.p1, Ando_DN17845_c0_g1_i1.p1, Ando_DN21840_c0_g1_i1.p1, Ando_DN12791_c1_g1_i1.p1, Ando_DN1051_c0_g1_i1.p1, Ando_DN5642_c0_g1_i1.p1, Ando_DN24397_c0_g1_i1.p1
OG0000067	Shad_tr18360_c1_g1_i1.p1, Shad_tr694_c2_g1_i1.p1	Ando_DN21766_c0_g1_i1.p1
OG0000067	Shad_tr21802_c1_g2_i1.p1	Ando_DN12043_c0_g2_i1.p1
OG0000069	Shad_tr110196_c0_g1_i1.p1	Ando_DN10883_c0_g1_i1.p1
OG0000069	Shad_tr58790_c0_g1_i3.p1	Ando_DN14425_c0_g1_i3.p1
OG0000070	Shad_tr26169_c0_g1_i6.p1, Shad_tr79550_c0_g1_i1.p1	Ando_DN15506_c0_g2_i1.p1
OG0000070	Shad_tr59518_c0_g1_i1.p1	Ando_DN26889_c0_g1_i1.p1
OG0000070	Shad_tr35767_c0_g1_i4.p1	Ando_DN15506_c0_g1_i1.p1
OG0000071	Shad_tr15476_c1_g2_i1.p1	Ando_DN14178_c0_g1_i1.p1
OG0000071	Shad_tr75103_c0_g1_i1.p1	Ando_DN25910_c0_g1_i1.p1
OG0000071	Shad_tr35979_c0_g2_i2.p1	Ando_DN16257_c0_g1_i1.p1
OG0000071	Shad_tr44137_c0_g3_i1.p1	Ando_DN4781_c0_g1_i4.p1
OG0000071	Shad_tr19143_c0_g1_i6.p1	Ando_DN18730_c0_g3_i1.p1
OG0000071	Shad_tr18787_c1_g3_i1.p1	Ando_DN26547_c0_g1_i1.p1
OG0000072	Shad_tr56213_c0_g3_i4.p1	Ando_DN11557_c0_g1_i1.p1
OG0000072	Shad_tr7543_c0_g1_i8.p1	Ando_DN11557_c0_g2_i3.p1
OG0000072	Shad_tr7543_c0_g4_i1.p1	Ando_DN12000_c0_g1_i1.p1
OG0000072	Shad_tr3797_c1_g1_i2.p1	Ando_DN7147_c0_g1_i2.p1
OG0000072	Shad_tr4564_c0_g1_i2.p1	Ando_DN3463_c5_g1_i1.p1
OG0000072	Shad_tr8688_c0_g3_i3.p1	Ando_DN15094_c0_g2_i1.p1
OG0000073	Shad_tr26923_c0_g2_i1.p1	Ando_DN11319_c0_g1_i2.p1
OG0000073	Shad_tr17141_c1_g2_i1.p1	Ando_DN5998_c0_g1_i4.p1
OG0000073	Shad_tr46495_c0_g1_i2.p1	Ando_DN13440_c0_g1_i1.p1, Ando_DN11319_c0_g2_i2.p1, Ando_DN10505_c0_g1_i2.p1, Ando_DN5938_c0_g1_i1.p1, Ando_DN8431_c0_g1_i6.p1
OG0000074	Shad_tr31007_c1_g1_i2.p1	Ando_DN2359_c1_g1_i2.p1, Ando_DN5235_c0_g1_i3.p1, Ando_DN10797_c0_g1_i1.p1
OG0000074	Shad_tr23120_c0_g1_i1.p1	Ando_DN2941_c0_g2_i1.p1
OG0000074	Shad_tr13098_c0_g1_i5.p1	Ando_DN26936_c0_g1_i1.p1
OG0000074	Shad_tr11680_c0_g1_i15.p1, Shad_tr7195_c0_g1_i55.p1	Ando_DN223_c0_g1_i4.p1
OG0000074	Shad_tr16521_c0_g1_i1.p1	Ando_DN2229_c0_g1_i1.p1
OG0000074	Shad_tr47720_c0_g1_i1.p1	Ando_DN14329_c0_g2_i1.p1
OG0000074	Shad_tr11680_c0_g2_i2.p1	Ando_DN14329_c0_g1_i1.p1
OG0000075	Shad_tr14455_c0_g1_i1.p2	Ando_DN73_c0_g1_i4.p1
OG0000076	Shad_tr7014_c3_g1_i2.p1	Ando_DN11902_c0_g1_i1.p1
OG0000076	Shad_tr7014_c0_g1_i2.p1	Ando_DN362_c0_g1_i1.p1, Ando_DN19532_c0_g1_i1.p1
OG0000076	Shad_tr9299_c1_g2_i1.p1	Ando_DN7763_c0_g1_i1.p1
OG0000077	Shad_tr21602_c3_g1_i1.p1, Shad_tr15615_c0_g1_i2.p1	Ando_DN6070_c0_g1_i1.p1
OG0000077	Shad_tr17141_c1_g3_i1.p1	Ando_DN9257_c0_g1_i1.p1, Ando_DN6330_c0_g1_i1.p1, Ando_DN8004_c0_g1_i1.p1
OG0000077	Shad_tr15610_c0_g1_i13.p1	Ando_DN8043_c0_g1_i1.p1
OG0000077	Shad_tr17141_c0_g3_i1.p1	Ando_DN5132_c0_g1_i5.p1, Ando_DN7908_c0_g1_i1.p1
OG0000077	Shad_tr7229_c0_g1_i18.p1	Ando_DN10343_c0_g1_i1.p1, Ando_DN6517_c0_g4_i1.p1
OG0000078	Shad_tr30691_c0_g1_i3.p1	Ando_DN5008_c0_g1_i1.p1
OG0000078	Shad_tr30995_c0_g1_i1.p1	Ando_DN19553_c0_g1_i1.p1
OG0000078	Shad_tr97069_c0_g1_i1.p1	Ando_DN7346_c0_g1_i1.p1
OG0000078	Shad_tr4198_c0_g1_i3.p1	Ando_DN3254_c0_g1_i1.p1
OG0000078	Shad_tr75306_c0_g1_i1.p1	Ando_DN23985_c0_g1_i1.p1
OG0000080	Shad_tr43662_c0_g2_i1.p1	Ando_DN13961_c0_g1_i1.p1
OG0000080	Shad_tr10910_c1_g2_i2.p1	Ando_DN24194_c1_g1_i1.p1
OG0000080	Shad_tr16109_c3_g1_i1.p1	Ando_DN24911_c0_g2_i1.p1
OG0000080	Shad_tr6780_c3_g1_i1.p1	Ando_DN21249_c0_g2_i1.p1, Ando_DN21249_c0_g1_i1.p1
OG0000080	Shad_tr22621_c5_g1_i5.p1	Ando_DN10435_c0_g2_i1.p1
OG0000080	Shad_tr50095_c1_g1_i1.p1	Ando_DN27000_c0_g1_i1.p1
OG0000082	Shad_tr43741_c1_g1_i2.p1	Ando_DN18707_c0_g1_i1.p1
OG0000087	Shad_tr99366_c0_g1_i1.p1, Shad_tr3984_c0_g2_i4.p1	Ando_DN11839_c0_g3_i1.p1
OG0000087	Shad_tr9142_c0_g1_i4.p1	Ando_DN500_c0_g1_i1.p1
OG0000087	Shad_tr53768_c0_g1_i5.p1	Ando_DN9663_c0_g1_i1.p1
OG0000087	Shad_tr13703_c1_g1_i1.p1	Ando_DN8870_c0_g1_i1.p1
OG0000087	Shad_tr38834_c1_g1_i1.p1	Ando_DN1849_c1_g2_i1.p1
OG0000088	Shad_tr21142_c0_g1_i7.p1	Ando_DN24046_c0_g1_i3.p1
OG0000088	Shad_tr25641_c0_g1_i1.p1	Ando_DN158_c3_g1_i9.p1
OG0000088	Shad_tr46896_c0_g1_i1.p1	Ando_DN23158_c0_g1_i1.p1
OG0000089	Shad_tr8598_c2_g1_i2.p1	Ando_DN3373_c0_g1_i1.p1
OG0000089	Shad_tr6622_c0_g1_i4.p1	Ando_DN15095_c0_g1_i7.p1
OG0000089	Shad_tr9137_c0_g1_i1.p1	Ando_DN2580_c1_g1_i1.p1
OG0000089	Shad_tr5981_c0_g1_i2.p1	Ando_DN2342_c0_g1_i10.p1
OG0000089	Shad_tr6806_c1_g1_i8.p1	Ando_DN5729_c0_g1_i1.p1
OG0000089	Shad_tr1453_c0_g1_i9.p1	Ando_DN503_c1_g1_i2.p1
OG0000089	Shad_tr32217_c0_g2_i1.p1	Ando_DN4763_c0_g1_i3.p1
OG0000089	Shad_tr6460_c0_g1_i4.p1, Shad_tr6460_c0_g2_i5.p1	Ando_DN3044_c1_g1_i1.p1
OG0000090	Shad_tr28049_c0_g1_i2.p1	Ando_DN19285_c0_g1_i1.p1
OG0000090	Shad_tr14877_c0_g1_i7.p1	Ando_DN7293_c0_g1_i2.p1, Ando_DN218_c2_g2_i1.p1
OG0000090	Shad_tr7964_c0_g1_i2.p1	Ando_DN2163_c0_g2_i2.p1
OG0000090	Shad_tr3852_c0_g1_i20.p1, Shad_tr28148_c0_g3_i1.p1	Ando_DN20252_c0_g1_i4.p1
OG0000091	Shad_tr114779_c0_g1_i1.p1	Ando_DN27438_c0_g1_i1.p1
OG0000091	Shad_tr48425_c0_g2_i1.p1	Ando_DN12797_c0_g3_i1.p1, Ando_DN12797_c0_g1_i1.p1
OG0000092	Shad_tr5231_c0_g1_i3.p1	Ando_DN4153_c0_g1_i2.p1
OG0000092	Shad_tr21828_c0_g1_i5.p1	Ando_DN633_c0_g2_i2.p1
OG0000092	Shad_tr462_c1_g2_i1.p1	Ando_DN4801_c0_g6_i2.p1
OG0000092	Shad_tr2759_c1_g1_i3.p1	Ando_DN3530_c0_g2_i1.p1
OG0000092	Shad_tr187_c17_g2_i1.p1	Ando_DN69_c0_g1_i1.p1
OG0000092	Shad_tr1757_c0_g2_i1.p1	Ando_DN3917_c0_g1_i1.p1
OG0000092	Shad_tr580_c0_g2_i3.p1	Ando_DN1719_c0_g4_i1.p1
OG0000093	Shad_tr6782_c2_g1_i14.p1	Ando_DN22393_c0_g1_i1.p1
OG0000093	Shad_tr10765_c0_g1_i3.p1	Ando_DN16199_c0_g1_i1.p1
OG0000093	Shad_tr36739_c0_g2_i14.p1	Ando_DN12400_c0_g2_i1.p1
OG0000093	Shad_tr59051_c0_g1_i1.p1	Ando_DN16441_c0_g1_i1.p1
OG0000094	Shad_tr9889_c0_g1_i11.p1	Ando_DN4144_c0_g1_i6.p1
OG0000095	Shad_tr1411_c3_g2_i1.p1, Shad_tr22648_c0_g1_i1.p1, Shad_tr22442_c0_g1_i1.p1	Ando_DN8343_c0_g2_i1.p1
OG0000097	Shad_tr39031_c0_g1_i5.p1	Ando_DN13003_c0_g1_i1.p1, Ando_DN2278_c2_g1_i1.p1
OG0000097	Shad_tr5691_c1_g1_i9.p1	Ando_DN17081_c0_g2_i1.p1
OG0000097	Shad_tr1040_c1_g1_i8.p1	Ando_DN2185_c0_g1_i1.p1
OG0000097	Shad_tr48260_c0_g1_i1.p1	Ando_DN8330_c0_g1_i1.p1
OG0000097	Shad_tr28406_c0_g1_i1.p1	Ando_DN3181_c4_g1_i1.p1
OG0000098	Shad_tr24630_c0_g2_i5.p1	Ando_DN27426_c0_g1_i1.p1
OG0000099	Shad_tr1354_c2_g1_i4.p1	Ando_DN16663_c0_g1_i1.p1, Ando_DN16663_c0_g2_i1.p1
OG0000099	Shad_tr2579_c0_g3_i7.p1	Ando_DN14643_c0_g1_i1.p1, Ando_DN14643_c0_g2_i1.p1
OG0000099	Shad_tr20098_c0_g1_i5.p1	Ando_DN4988_c0_g1_i2.p1
OG0000099	Shad_tr865_c3_g1_i10.p1	Ando_DN4988_c0_g2_i1.p1
OG0000099	Shad_tr46932_c2_g1_i1.p1	Ando_DN10413_c0_g1_i1.p1
OG0000099	Shad_tr2093_c2_g3_i2.p1	Ando_DN6847_c0_g2_i4.p1
OG0000099	Shad_tr20761_c0_g1_i16.p1	Ando_DN11317_c0_g1_i1.p1
OG0000103	Shad_tr111584_c0_g1_i1.p1	Ando_DN13899_c0_g1_i1.p1
OG0000103	Shad_tr13716_c3_g1_i1.p1	Ando_DN18780_c0_g1_i1.p1
OG0000103	Shad_tr9980_c0_g1_i14.p1	Ando_DN3685_c0_g1_i10.p1
OG0000104	Shad_tr17484_c0_g1_i12.p1	Ando_DN18571_c0_g2_i2.p1
OG0000104	Shad_tr7200_c1_g1_i3.p1	Ando_DN7309_c0_g1_i1.p1
OG0000104	Shad_tr8912_c6_g1_i1.p1	Ando_DN10288_c0_g1_i2.p1
OG0000105	Shad_tr6617_c0_g2_i1.p1	Ando_DN9628_c0_g1_i2.p1
OG0000105	Shad_tr113509_c0_g1_i1.p1	Ando_DN9628_c0_g2_i1.p1
OG0000105	Shad_tr89197_c0_g1_i1.p1	Ando_DN3775_c0_g1_i1.p1
OG0000105	Shad_tr7625_c0_g1_i1.p1	Ando_DN10564_c0_g2_i1.p1
OG0000105	Shad_tr17319_c0_g1_i4.p1	Ando_DN13393_c0_g2_i2.p1
OG0000105	Shad_tr100954_c0_g1_i1.p1	Ando_DN4287_c1_g1_i1.p1
OG0000106	Shad_tr18414_c0_g1_i13.p1	Ando_DN5501_c0_g1_i3.p1
OG0000106	Shad_tr57229_c0_g1_i1.p1	Ando_DN4038_c0_g2_i1.p1
OG0000106	Shad_tr114221_c0_g1_i1.p1	Ando_DN11258_c1_g1_i1.p1
OG0000106	Shad_tr13333_c0_g2_i1.p1, Shad_tr59005_c4_g1_i1.p1, Shad_tr1061_c0_g1_i2.p1	Ando_DN11258_c1_g2_i1.p1
OG0000107	Shad_tr8733_c0_g1_i1.p1	Ando_DN3902_c0_g1_i1.p1
OG0000107	Shad_tr7565_c0_g1_i2.p1	Ando_DN3155_c0_g1_i7.p1
OG0000107	Shad_tr3560_c1_g1_i1.p1	Ando_DN1793_c0_g1_i1.p1
OG0000107	Shad_tr686_c6_g1_i1.p1	Ando_DN86_c2_g1_i1.p1
OG0000107	Shad_tr24038_c1_g1_i2.p1	Ando_DN9409_c0_g2_i1.p1
OG0000107	Shad_tr10291_c0_g1_i1.p1	Ando_DN12944_c0_g1_i1.p1
OG0000107	Shad_tr20058_c0_g1_i1.p1	Ando_DN27037_c0_g1_i1.p1
OG0000108	Shad_tr7572_c0_g1_i3.p1	Ando_DN27647_c0_g1_i1.p1, Ando_DN12465_c0_g1_i1.p1
OG0000108	Shad_tr17788_c0_g4_i1.p1	Ando_DN16992_c0_g1_i1.p1
OG0000110	Shad_tr244_c10_g1_i1.p1	Ando_DN1133_c0_g1_i1.p1
OG0000110	Shad_tr94407_c0_g1_i1.p1	Ando_DN27179_c0_g1_i1.p1
OG0000110	Shad_tr4272_c0_g1_i1.p1	Ando_DN9133_c0_g1_i2.p1
OG0000110	Shad_tr7210_c1_g5_i1.p1	Ando_DN26496_c0_g1_i1.p1
OG0000116	Shad_tr32231_c4_g1_i1.p1, Shad_tr36296_c2_g2_i1.p1	Ando_DN13016_c0_g1_i1.p1
OG0000116	Shad_tr22556_c0_g1_i2.p1, Shad_tr209_c0_g1_i18.p1	Ando_DN18888_c0_g1_i1.p1
OG0000116	Shad_tr15311_c0_g1_i1.p1	Ando_DN13276_c0_g1_i1.p1
OG0000118	Shad_tr5680_c0_g1_i5.p1	Ando_DN4014_c0_g1_i1.p1
OG0000118	Shad_tr4306_c1_g2_i1.p1	Ando_DN9118_c0_g2_i2.p1
OG0000118	Shad_tr43060_c0_g1_i5.p1	Ando_DN7255_c0_g1_i1.p1
OG0000118	Shad_tr20898_c0_g2_i1.p1	Ando_DN5298_c0_g2_i2.p1
OG0000119	Shad_tr48245_c0_g1_i3.p1, Shad_tr109004_c0_g1_i1.p1	Ando_DN5621_c0_g1_i1.p1
OG0000119	Shad_tr16609_c0_g2_i1.p1, Shad_tr40984_c3_g1_i1.p1	Ando_DN22288_c0_g2_i1.p1
OG0000119	Shad_tr14116_c0_g3_i2.p1	Ando_DN22912_c0_g4_i1.p1
OG0000119	Shad_tr3936_c2_g2_i1.p1	Ando_DN11401_c1_g1_i1.p1
OG0000120	Shad_tr761_c2_g1_i2.p1, Shad_tr23237_c0_g1_i2.p1, Shad_tr16142_c0_g1_i13.p1, Shad_tr16441_c2_g1_i1.p1	Ando_DN1839_c0_g2_i4.p1, Ando_DN1839_c0_g1_i10.p1, Ando_DN1839_c0_g3_i1.p1
OG0000121	Shad_tr27955_c0_g1_i1.p1	Ando_DN23451_c0_g1_i1.p1
OG0000122	Shad_tr22175_c0_g1_i3.p1, Shad_tr16853_c0_g1_i5.p1, Shad_tr19654_c0_g1_i1.p1	Ando_DN9379_c0_g1_i1.p1, Ando_DN4974_c2_g1_i3.p1
OG0000122	Shad_tr18531_c0_g1_i9.p1, Shad_tr15014_c0_g1_i1.p1, Shad_tr3888_c0_g2_i1.p1	Ando_DN4974_c0_g1_i5.p1, Ando_DN15419_c0_g1_i1.p1
OG0000122	Shad_tr5285_c0_g1_i5.p1, Shad_tr1044_c1_g1_i5.p1, Shad_tr1997_c1_g1_i9.p1	Ando_DN6752_c0_g1_i21.p1, Ando_DN7286_c0_g1_i2.p1
OG0000123	Shad_tr5077_c1_g1_i8.p1	Ando_DN9454_c0_g1_i3.p1, Ando_DN569_c0_g1_i9.p1, Ando_DN4506_c0_g1_i2.p1
OG0000123	Shad_tr76791_c0_g1_i1.p1, Shad_tr68573_c0_g1_i1.p1	Ando_DN12462_c0_g1_i1.p1
OG0000123	Shad_tr16410_c0_g1_i12.p1	Ando_DN13270_c0_g1_i2.p1
OG0000123	Shad_tr19372_c0_g1_i1.p1	Ando_DN3389_c0_g2_i1.p1
OG0000123	Shad_tr15283_c0_g1_i7.p1, Shad_tr57684_c0_g1_i1.p1	Ando_DN12704_c0_g1_i1.p1
OG0000123	Shad_tr19372_c0_g2_i1.p1	Ando_DN3389_c0_g3_i2.p1
OG0000124	Shad_tr85057_c0_g1_i1.p1	Ando_DN1909_c0_g1_i2.p1
OG0000124	Shad_tr66479_c0_g1_i1.p1, Shad_tr27511_c0_g1_i4.p1	Ando_DN27725_c0_g1_i1.p1
OG0000125	Shad_tr3940_c3_g1_i1.p1	Ando_DN5644_c0_g1_i2.p1
OG0000125	Shad_tr44636_c0_g2_i3.p1	Ando_DN6089_c0_g3_i1.p1
OG0000125	Shad_tr980_c0_g1_i8.p1	Ando_DN131_c0_g2_i2.p1
OG0000125	Shad_tr13427_c0_g1_i1.p1	Ando_DN1087_c0_g1_i1.p1
OG0000125	Shad_tr13262_c0_g1_i2.p1	Ando_DN17518_c0_g1_i1.p1
OG0000125	Shad_tr26193_c0_g1_i1.p1	Ando_DN17037_c0_g1_i1.p1
OG0000125	Shad_tr47428_c0_g1_i1.p1	Ando_DN26649_c0_g1_i1.p1
OG0000126	Shad_tr2141_c1_g1_i24.p1	Ando_DN15549_c0_g1_i1.p1
OG0000126	Shad_tr13847_c0_g2_i1.p1	Ando_DN2320_c2_g1_i4.p1
OG0000126	Shad_tr46007_c0_g1_i7.p1	Ando_DN7540_c0_g1_i3.p1
OG0000126	Shad_tr16440_c0_g1_i2.p1	Ando_DN16249_c0_g2_i1.p1
OG0000127	Shad_tr26881_c0_g1_i5.p1, Shad_tr37440_c0_g1_i1.p1	Ando_DN18398_c0_g1_i1.p1
OG0000128	Shad_tr10919_c0_g2_i1.p1	Ando_DN9307_c0_g1_i1.p1
OG0000128	Shad_tr21917_c1_g1_i3.p1	Ando_DN3255_c0_g1_i1.p1
OG0000128	Shad_tr26945_c0_g1_i3.p1	Ando_DN10005_c0_g1_i1.p1
OG0000128	Shad_tr25732_c0_g1_i1.p1	Ando_DN776_c0_g1_i1.p1
OG0000128	Shad_tr34437_c0_g1_i6.p1	Ando_DN13600_c0_g1_i1.p1
OG0000129	Shad_tr104916_c0_g1_i1.p1, Shad_tr42469_c0_g1_i1.p2, Shad_tr17521_c0_g1_i1.p2, Shad_tr25765_c0_g1_i3.p1, Shad_tr103049_c0_g1_i1.p1, Shad_tr111853_c0_g1_i1.p2, Shad_tr26822_c1_g1_i4.p1	Ando_DN18858_c0_g1_i1.p1
OG0000131	Shad_tr13950_c0_g2_i1.p1	Ando_DN1840_c0_g2_i1.p1
OG0000131	Shad_tr23928_c0_g1_i2.p1	Ando_DN8245_c0_g1_i1.p1
OG0000131	Shad_tr27233_c0_g1_i1.p1, Shad_tr1282_c3_g4_i1.p1, Shad_tr701_c40_g2_i1.p1, Shad_tr2923_c0_g1_i8.p1, Shad_tr21243_c1_g1_i1.p1, Shad_tr969_c1_g2_i2.p1, Shad_tr3908_c3_g1_i1.p1, Shad_tr40024_c1_g1_i1.p1, Shad_tr17734_c1_g1_i15.p1, Shad_tr25959_c0_g1_i1.p1, Shad_tr36532_c0_g1_i1.p1, Shad_tr3875_c0_g2_i1.p1, Shad_tr46938_c0_g1_i1.p1, Shad_tr19167_c0_g1_i4.p1	Ando_DN5235_c0_g3_i1.p1
OG0000132	Shad_tr11728_c0_g1_i11.p1	Ando_DN4487_c0_g1_i1.p1
OG0000132	Shad_tr20044_c0_g1_i7.p1	Ando_DN1426_c1_g1_i3.p1
OG0000132	Shad_tr4879_c0_g1_i12.p1	Ando_DN4467_c0_g1_i1.p1
OG0000132	Shad_tr41042_c0_g2_i1.p1	Ando_DN13024_c0_g2_i1.p1
OG0000132	Shad_tr8828_c4_g1_i1.p1, Shad_tr13752_c0_g2_i3.p1	Ando_DN11844_c0_g1_i1.p1
OG0000132	Shad_tr6461_c0_g1_i4.p1	Ando_DN9114_c0_g1_i1.p1, Ando_DN3351_c0_g1_i5.p1
OG0000133	Shad_tr20963_c0_g1_i5.p1, Shad_tr32735_c1_g1_i15.p1	Ando_DN10146_c0_g1_i3.p1
OG0000137	Shad_tr2916_c9_g1_i1.p1, Shad_tr17882_c0_g1_i2.p1, Shad_tr29397_c0_g1_i2.p1, Shad_tr2647_c3_g1_i1.p1, Shad_tr931_c4_g2_i1.p1, Shad_tr33760_c0_g1_i1.p2, Shad_tr6917_c0_g2_i1.p1, Shad_tr6917_c0_g1_i2.p1	Ando_DN4886_c0_g1_i10.p1
OG0000138	Shad_tr681_c0_g1_i2.p1	Ando_DN7183_c0_g1_i1.p1
OG0000138	Shad_tr1339_c2_g1_i1.p1	Ando_DN15979_c0_g1_i1.p1
OG0000138	Shad_tr5222_c0_g1_i3.p2	Ando_DN2903_c1_g3_i1.p1
OG0000138	Shad_tr98_c0_g1_i3.p1	Ando_DN269_c0_g1_i1.p1
OG0000139	Shad_tr64779_c0_g1_i1.p1	Ando_DN16026_c0_g2_i1.p1
OG0000141	Shad_tr14223_c1_g1_i11.p1	Ando_DN25032_c0_g1_i1.p1
OG0000141	Shad_tr1313_c0_g1_i3.p1	Ando_DN5100_c0_g1_i2.p1
OG0000141	Shad_tr15403_c0_g2_i3.p1	Ando_DN12268_c0_g3_i1.p1
OG0000141	Shad_tr3473_c0_g3_i3.p1	Ando_DN7980_c0_g1_i1.p1
OG0000142	Shad_tr23667_c0_g2_i1.p1, Shad_tr23667_c0_g1_i12.p1	Ando_DN11299_c0_g1_i1.p1
OG0000142	Shad_tr16102_c0_g1_i11.p1, Shad_tr42306_c0_g1_i1.p1	Ando_DN15155_c0_g1_i1.p1
OG0000142	Shad_tr15102_c0_g1_i4.p1, Shad_tr7850_c0_g1_i1.p1	Ando_DN9514_c0_g1_i1.p1
OG0000142	Shad_tr1689_c0_g1_i21.p1	Ando_DN13558_c0_g1_i1.p1, Ando_DN694_c0_g1_i12.p1
OG0000142	Shad_tr34880_c2_g1_i30.p1	Ando_DN7013_c0_g1_i1.p1, Ando_DN2518_c0_g1_i9.p1
OG0000142	Shad_tr10995_c0_g2_i4.p1	Ando_DN19484_c0_g1_i1.p1
