Orthogroup	Stichodactyla_haddoni_longest_pep	Stichidactyla_gigantea_longest_pep
OG0000008	Shad_tr8884_c0_g2_i5.p1	Sgig_tr6267_c0_g2_i5.p1
OG0000008	Shad_tr6342_c0_g1_i3.p1	Sgig_tr33651_c0_g1_i2.p1
OG0000009	Shad_tr43110_c0_g1_i1.p1	Sgig_tr44958_c0_g1_i1.p1
OG0000009	Shad_tr39336_c0_g1_i1.p1	Sgig_tr105837_c0_g1_i1.p1
OG0000009	Shad_tr36816_c0_g1_i1.p1, Shad_tr4005_c0_g1_i11.p1	Sgig_tr17680_c0_g1_i3.p1
OG0000009	Shad_tr57812_c0_g1_i1.p1	Sgig_tr56678_c0_g1_i1.p1
OG0000009	Shad_tr46736_c0_g1_i1.p1	Sgig_tr83191_c0_g1_i1.p1
OG0000009	Shad_tr19460_c1_g1_i4.p1	Sgig_tr23942_c0_g2_i1.p1, Sgig_tr23942_c0_g1_i1.p1
OG0000009	Shad_tr15412_c2_g1_i1.p1	Sgig_tr49174_c0_g1_i12.p1
OG0000009	Shad_tr27825_c0_g2_i2.p1	Sgig_tr34674_c0_g1_i1.p1
OG0000009	Shad_tr27825_c0_g1_i1.p1	Sgig_tr4273_c0_g1_i1.p1
OG0000009	Shad_tr42259_c0_g1_i1.p1	Sgig_tr3058_c0_g1_i3.p1
OG0000009	Shad_tr42149_c0_g1_i9.p1	Sgig_tr31165_c0_g2_i2.p1
OG0000010	Shad_tr30253_c0_g1_i1.p1, Shad_tr50345_c0_g1_i2.p1	Sgig_tr28032_c0_g1_i4.p1
OG0000010	Shad_tr54979_c0_g1_i1.p1	Sgig_tr41950_c0_g1_i5.p1
OG0000010	Shad_tr2839_c0_g2_i2.p1	Sgig_tr9146_c4_g1_i2.p1
OG0000010	Shad_tr23640_c0_g1_i1.p1	Sgig_tr66063_c0_g1_i1.p1
OG0000010	Shad_tr70551_c0_g1_i1.p1	Sgig_tr40204_c0_g1_i1.p1
OG0000010	Shad_tr15980_c0_g4_i1.p1	Sgig_tr42962_c0_g1_i1.p1
OG0000010	Shad_tr8024_c0_g2_i6.p1	Sgig_tr1771_c3_g3_i2.p1
OG0000010	Shad_tr3961_c0_g1_i1.p1	Sgig_tr17985_c1_g1_i2.p1
OG0000010	Shad_tr2916_c6_g1_i8.p1	Sgig_tr14904_c0_g2_i5.p1
OG0000010	Shad_tr31771_c0_g1_i3.p1	Sgig_tr22536_c2_g1_i3.p1
OG0000010	Shad_tr1427_c5_g1_i2.p1	Sgig_tr4562_c3_g1_i2.p1
OG0000010	Shad_tr51748_c0_g1_i1.p1	Sgig_tr34170_c0_g3_i1.p1
OG0000010	Shad_tr22541_c3_g1_i3.p1	Sgig_tr36852_c1_g1_i4.p1
OG0000010	Shad_tr10798_c4_g1_i7.p1	Sgig_tr24762_c0_g1_i2.p1
OG0000010	Shad_tr29233_c0_g1_i2.p1	Sgig_tr22309_c0_g1_i1.p1
OG0000010	Shad_tr73_c19_g1_i3.p1	Sgig_tr8602_c1_g1_i2.p1
OG0000010	Shad_tr23864_c0_g1_i1.p1	Sgig_tr13689_c0_g1_i2.p1
OG0000011	Shad_tr21291_c0_g1_i1.p1	Sgig_tr35533_c0_g4_i1.p1
OG0000011	Shad_tr1132_c0_g1_i13.p1	Sgig_tr4904_c0_g1_i1.p1
OG0000011	Shad_tr19076_c0_g2_i11.p1	Sgig_tr36623_c0_g2_i4.p1
OG0000011	Shad_tr32278_c0_g1_i2.p1	Sgig_tr19081_c0_g1_i1.p1
OG0000011	Shad_tr11490_c0_g1_i3.p1	Sgig_tr11393_c0_g1_i4.p1
OG0000011	Shad_tr2056_c1_g1_i5.p1	Sgig_tr21561_c1_g1_i1.p1
OG0000011	Shad_tr2031_c0_g1_i6.p1	Sgig_tr3706_c2_g1_i2.p1
OG0000011	Shad_tr40287_c0_g1_i1.p1	Sgig_tr27971_c3_g1_i1.p1
OG0000011	Shad_tr2992_c1_g5_i1.p1	Sgig_tr22370_c0_g1_i2.p1
OG0000011	Shad_tr6064_c1_g1_i1.p1	Sgig_tr13958_c0_g1_i1.p1
OG0000011	Shad_tr3847_c0_g1_i2.p1	Sgig_tr5967_c0_g2_i1.p1
OG0000011	Shad_tr12213_c0_g1_i1.p1	Sgig_tr27766_c0_g1_i1.p1
OG0000011	Shad_tr11801_c0_g1_i5.p1	Sgig_tr27971_c1_g1_i1.p1
OG0000011	Shad_tr2219_c0_g2_i1.p1	Sgig_tr34148_c0_g1_i6.p1
OG0000011	Shad_tr216_c0_g1_i7.p1	Sgig_tr262_c0_g1_i5.p1
OG0000011	Shad_tr6003_c0_g1_i16.p1	Sgig_tr28453_c0_g1_i1.p1, Sgig_tr28470_c0_g1_i2.p1, Sgig_tr34344_c0_g1_i2.p1
OG0000011	Shad_tr3827_c0_g1_i11.p1, Shad_tr28266_c0_g1_i1.p1	Sgig_tr4834_c0_g1_i11.p1
OG0000012	Shad_tr33744_c0_g1_i10.p1	Sgig_tr17015_c0_g1_i8.p1
OG0000012	Shad_tr52645_c0_g1_i1.p1	Sgig_tr17015_c0_g2_i1.p1
OG0000012	Shad_tr31893_c5_g1_i1.p1	Sgig_tr40316_c0_g1_i1.p1
OG0000012	Shad_tr39152_c0_g1_i2.p1, Shad_tr33005_c0_g1_i18.p1	Sgig_tr33313_c0_g1_i3.p1
OG0000012	Shad_tr32510_c0_g1_i5.p1	Sgig_tr45193_c0_g1_i3.p1
OG0000012	Shad_tr50010_c0_g1_i2.p1	Sgig_tr40418_c0_g1_i1.p1
OG0000012	Shad_tr38788_c0_g1_i3.p1	Sgig_tr28840_c0_g1_i2.p1, Sgig_tr20019_c0_g1_i4.p1, Sgig_tr50400_c0_g1_i3.p1
OG0000012	Shad_tr47541_c0_g1_i1.p1	Sgig_tr14273_c0_g1_i1.p1
OG0000012	Shad_tr2784_c0_g1_i2.p1	Sgig_tr58620_c1_g1_i3.p1
OG0000012	Shad_tr12515_c0_g1_i1.p1	Sgig_tr39015_c0_g1_i2.p1, Sgig_tr4629_c0_g1_i3.p1, Sgig_tr26221_c0_g1_i5.p1, Sgig_tr1163_c1_g2_i1.p1, Sgig_tr32686_c0_g1_i3.p1
OG0000012	Shad_tr34742_c0_g1_i2.p1, Shad_tr33830_c1_g1_i2.p2, Shad_tr41967_c2_g1_i1.p1	Sgig_tr35240_c0_g1_i2.p1
OG0000012	Shad_tr22725_c0_g1_i1.p1	Sgig_tr6023_c2_g1_i2.p1, Sgig_tr8383_c0_g1_i2.p1
OG0000012	Shad_tr23818_c0_g1_i1.p1, Shad_tr13752_c1_g2_i1.p1	Sgig_tr31909_c1_g1_i3.p1
OG0000012	Shad_tr33830_c2_g1_i1.p1	Sgig_tr19961_c2_g1_i1.p1
OG0000012	Shad_tr45250_c0_g1_i1.p2	Sgig_tr41872_c0_g1_i4.p1
OG0000012	Shad_tr5985_c6_g1_i1.p2	Sgig_tr39002_c0_g1_i2.p1
OG0000012	Shad_tr24898_c0_g1_i2.p1	Sgig_tr37308_c0_g1_i2.p1
OG0000013	Shad_tr52378_c0_g1_i3.p1	Sgig_tr45956_c0_g1_i1.p1
OG0000013	Shad_tr19583_c0_g1_i2.p1	Sgig_tr4626_c0_g2_i1.p1
OG0000013	Shad_tr8307_c0_g2_i6.p1	Sgig_tr4622_c1_g1_i1.p1
OG0000013	Shad_tr20229_c0_g1_i1.p1	Sgig_tr27088_c0_g1_i1.p1
OG0000013	Shad_tr8307_c0_g5_i1.p1, Shad_tr8307_c0_g4_i1.p1	Sgig_tr27088_c2_g1_i3.p1
OG0000013	Shad_tr6482_c0_g2_i4.p1	Sgig_tr32571_c0_g1_i1.p1
OG0000013	Shad_tr18161_c0_g1_i1.p1	Sgig_tr1024_c0_g2_i1.p1
OG0000013	Shad_tr17051_c0_g2_i1.p1, Shad_tr17051_c0_g1_i3.p1, Shad_tr17051_c0_g3_i1.p1	Sgig_tr14673_c0_g1_i1.p1
OG0000013	Shad_tr24875_c1_g1_i1.p1	Sgig_tr65943_c0_g1_i1.p1
OG0000013	Shad_tr21099_c0_g1_i8.p1	Sgig_tr83049_c0_g1_i1.p1
OG0000013	Shad_tr32404_c1_g1_i3.p1	Sgig_tr17122_c0_g1_i2.p1
OG0000013	Shad_tr56842_c0_g1_i1.p1	Sgig_tr42817_c1_g1_i2.p1
OG0000013	Shad_tr16577_c0_g1_i1.p1	Sgig_tr12791_c0_g1_i4.p1
OG0000013	Shad_tr10327_c1_g1_i2.p1	Sgig_tr10552_c0_g1_i3.p1
OG0000013	Shad_tr3753_c0_g1_i2.p1	Sgig_tr458_c0_g3_i1.p1
OG0000014	Shad_tr35511_c0_g1_i1.p1	Sgig_tr43596_c0_g1_i1.p1
OG0000014	Shad_tr30525_c0_g1_i1.p1, Shad_tr4904_c3_g1_i1.p1	Sgig_tr17449_c0_g1_i1.p1
OG0000014	Shad_tr38687_c0_g1_i3.p1	Sgig_tr88678_c0_g1_i1.p1
OG0000014	Shad_tr57926_c0_g1_i1.p1	Sgig_tr47427_c0_g1_i1.p1
OG0000014	Shad_tr55866_c0_g2_i1.p1	Sgig_tr43815_c0_g1_i1.p1
OG0000015	Shad_tr56067_c1_g1_i1.p1	Sgig_tr12253_c1_g1_i1.p1
OG0000015	Shad_tr44536_c0_g1_i4.p1	Sgig_tr6010_c0_g1_i8.p1
OG0000015	Shad_tr47450_c0_g1_i1.p1	Sgig_tr17671_c0_g2_i1.p1
OG0000015	Shad_tr53130_c0_g1_i1.p1	Sgig_tr20435_c2_g1_i1.p1
OG0000015	Shad_tr10919_c1_g1_i1.p1	Sgig_tr89539_c0_g1_i1.p1
OG0000015	Shad_tr84705_c0_g1_i1.p1	Sgig_tr7_c5_g1_i13.p1
OG0000015	Shad_tr23092_c0_g3_i2.p1	Sgig_tr24203_c0_g1_i2.p1
OG0000015	Shad_tr97129_c0_g1_i1.p1	Sgig_tr28636_c0_g1_i3.p1
OG0000015	Shad_tr31227_c0_g3_i1.p1	Sgig_tr7793_c2_g1_i16.p1
OG0000015	Shad_tr68533_c0_g1_i1.p1	Sgig_tr38557_c1_g2_i4.p1
OG0000015	Shad_tr91068_c0_g1_i1.p1	Sgig_tr103517_c0_g1_i1.p1, Sgig_tr33147_c0_g1_i1.p1, Sgig_tr4754_c0_g1_i6.p1, Sgig_tr94337_c0_g1_i1.p1, Sgig_tr20329_c1_g1_i3.p1
OG0000016	Shad_tr14091_c0_g1_i6.p1	Sgig_tr3325_c0_g1_i9.p1
OG0000016	Shad_tr24544_c0_g1_i2.p1	Sgig_tr58836_c0_g2_i1.p1
OG0000016	Shad_tr36090_c0_g1_i7.p1	Sgig_tr66408_c0_g1_i1.p1
OG0000016	Shad_tr104832_c0_g1_i1.p1	Sgig_tr16561_c0_g1_i3.p1
OG0000016	Shad_tr30195_c0_g1_i1.p1	Sgig_tr34399_c1_g1_i1.p1
OG0000016	Shad_tr20659_c0_g1_i29.p1	Sgig_tr4110_c1_g1_i6.p1
OG0000016	Shad_tr56139_c0_g1_i5.p1	Sgig_tr81617_c0_g1_i1.p1
OG0000016	Shad_tr63013_c0_g1_i1.p1	Sgig_tr89629_c0_g1_i1.p1
OG0000017	Shad_tr15346_c0_g1_i1.p1	Sgig_tr42436_c0_g1_i1.p1
OG0000017	Shad_tr6984_c0_g2_i1.p1, Shad_tr416_c0_g1_i4.p1	Sgig_tr7885_c1_g1_i1.p1
OG0000017	Shad_tr11364_c0_g1_i3.p2	Sgig_tr24995_c1_g1_i4.p1
OG0000017	Shad_tr12711_c0_g1_i1.p2	Sgig_tr16324_c0_g1_i3.p1, Sgig_tr4002_c3_g1_i1.p1
OG0000017	Shad_tr416_c1_g1_i8.p1, Shad_tr6710_c1_g1_i1.p1	Sgig_tr18186_c0_g2_i1.p1
OG0000017	Shad_tr9313_c0_g1_i1.p1, Shad_tr27028_c0_g1_i1.p1, Shad_tr18443_c0_g1_i1.p1, Shad_tr16830_c0_g1_i3.p1	Sgig_tr25879_c0_g1_i1.p1, Sgig_tr18186_c0_g1_i1.p1
OG0000017	Shad_tr108_c0_g1_i6.p1	Sgig_tr4718_c0_g1_i7.p1, Sgig_tr989_c4_g1_i1.p1
OG0000017	Shad_tr9313_c0_g4_i1.p1	Sgig_tr16212_c0_g1_i1.p1, Sgig_tr156_c3_g3_i1.p1
OG0000017	Shad_tr33974_c1_g2_i1.p1	Sgig_tr32394_c0_g1_i1.p1
OG0000017	Shad_tr6984_c0_g3_i1.p2	Sgig_tr23670_c0_g2_i1.p1
OG0000018	Shad_tr33408_c0_g1_i1.p1, Shad_tr4944_c1_g1_i16.p1	Sgig_tr8790_c0_g1_i19.p1
OG0000018	Shad_tr27589_c0_g4_i1.p1	Sgig_tr32917_c0_g1_i1.p1
OG0000018	Shad_tr27589_c0_g1_i2.p1	Sgig_tr49486_c1_g1_i5.p1
OG0000018	Shad_tr42991_c0_g1_i10.p1	Sgig_tr36099_c0_g1_i3.p1
OG0000018	Shad_tr28733_c0_g3_i3.p1	Sgig_tr4772_c1_g1_i1.p1
OG0000018	Shad_tr41369_c0_g1_i3.p1, Shad_tr40675_c0_g1_i2.p1	Sgig_tr48689_c0_g1_i1.p1
OG0000018	Shad_tr40314_c0_g1_i1.p1	Sgig_tr32494_c1_g1_i1.p1
OG0000018	Shad_tr36296_c0_g1_i3.p1	Sgig_tr1751_c0_g2_i1.p1
OG0000018	Shad_tr37725_c0_g2_i1.p1	Sgig_tr87781_c0_g1_i1.p1
OG0000018	Shad_tr4352_c1_g1_i6.p1	Sgig_tr5324_c0_g1_i6.p1
OG0000018	Shad_tr34599_c1_g1_i2.p1	Sgig_tr13704_c0_g3_i1.p1, Sgig_tr13704_c0_g2_i1.p1
OG0000018	Shad_tr40347_c0_g1_i1.p1	Sgig_tr13704_c0_g1_i1.p1
OG0000018	Shad_tr44625_c0_g1_i1.p1, Shad_tr34599_c0_g2_i1.p1	Sgig_tr61529_c0_g1_i1.p1
OG0000018	Shad_tr177_c0_g1_i2.p1	Sgig_tr5542_c1_g1_i12.p1
OG0000019	Shad_tr12372_c2_g2_i2.p1, Shad_tr50013_c0_g1_i1.p1	Sgig_tr19506_c0_g1_i2.p1
OG0000019	Shad_tr23296_c0_g1_i3.p1	Sgig_tr30199_c0_g1_i1.p1
OG0000019	Shad_tr11011_c1_g1_i8.p1, Shad_tr29516_c3_g1_i10.p1	Sgig_tr10932_c0_g2_i2.p1
OG0000019	Shad_tr12133_c0_g1_i13.p1, Shad_tr25764_c0_g2_i1.p1	Sgig_tr19506_c0_g2_i2.p1
OG0000019	Shad_tr8766_c0_g1_i1.p1, Shad_tr76303_c0_g1_i1.p1, Shad_tr29485_c0_g2_i1.p1	Sgig_tr25623_c0_g1_i17.p1
OG0000019	Shad_tr67651_c0_g1_i1.p1	Sgig_tr20689_c0_g1_i1.p2
OG0000019	Shad_tr32311_c4_g1_i2.p1	Sgig_tr52711_c0_g1_i1.p1
OG0000019	Shad_tr11442_c1_g1_i2.p1, Shad_tr15359_c0_g1_i2.p1	Sgig_tr53223_c0_g1_i1.p1
OG0000019	Shad_tr29485_c0_g1_i1.p1	Sgig_tr20744_c0_g1_i2.p1
OG0000019	Shad_tr3269_c0_g1_i19.p1, Shad_tr13445_c0_g3_i4.p1	Sgig_tr4939_c1_g1_i3.p1, Sgig_tr41735_c0_g1_i1.p1
OG0000019	Shad_tr10666_c4_g1_i1.p1	Sgig_tr1217_c1_g1_i15.p1
OG0000019	Shad_tr37088_c0_g1_i2.p2	Sgig_tr589_c5_g1_i3.p2
OG0000019	Shad_tr50567_c3_g1_i1.p1, Shad_tr28512_c2_g3_i1.p2	Sgig_tr26338_c1_g1_i3.p1, Sgig_tr38839_c0_g1_i1.p1
OG0000020	Shad_tr20558_c0_g1_i2.p1	Sgig_tr26275_c0_g1_i9.p1
OG0000020	Shad_tr6108_c0_g1_i14.p1	Sgig_tr9546_c0_g4_i2.p1
OG0000020	Shad_tr4487_c0_g2_i2.p1	Sgig_tr9546_c0_g1_i1.p1
OG0000020	Shad_tr4487_c0_g1_i2.p1	Sgig_tr9546_c0_g3_i4.p1
OG0000020	Shad_tr30308_c0_g1_i14.p1	Sgig_tr97081_c0_g1_i1.p1
OG0000020	Shad_tr21849_c0_g1_i2.p1	Sgig_tr20888_c0_g1_i3.p1
OG0000020	Shad_tr11067_c1_g1_i1.p1	Sgig_tr505_c14_g1_i1.p1
OG0000020	Shad_tr17595_c0_g1_i1.p1	Sgig_tr15613_c0_g1_i10.p1
OG0000020	Shad_tr12863_c2_g1_i1.p1	Sgig_tr101238_c0_g1_i1.p1
OG0000020	Shad_tr19820_c0_g2_i5.p1	Sgig_tr1421_c16_g1_i1.p1
OG0000020	Shad_tr30362_c0_g1_i7.p1	Sgig_tr3976_c1_g1_i4.p1
OG0000020	Shad_tr10844_c0_g1_i2.p1	Sgig_tr11580_c0_g1_i1.p1, Sgig_tr6717_c0_g2_i1.p1
OG0000020	Shad_tr44275_c0_g2_i3.p1	Sgig_tr15557_c0_g2_i2.p1
OG0000020	Shad_tr9299_c0_g1_i16.p1	Sgig_tr798_c0_g2_i1.p1
OG0000020	Shad_tr16412_c1_g1_i1.p1	Sgig_tr22405_c1_g1_i7.p1
OG0000021	Shad_tr46988_c0_g2_i1.p1	Sgig_tr22613_c0_g1_i2.p1
OG0000021	Shad_tr36888_c0_g1_i1.p1	Sgig_tr21722_c1_g1_i6.p1
OG0000021	Shad_tr15911_c0_g1_i2.p1	Sgig_tr57798_c0_g1_i1.p1
OG0000021	Shad_tr24070_c4_g1_i1.p1, Shad_tr11973_c0_g3_i2.p1	Sgig_tr32110_c0_g1_i1.p1
OG0000021	Shad_tr31019_c0_g1_i1.p1	Sgig_tr25051_c2_g1_i1.p1
OG0000021	Shad_tr16944_c0_g1_i4.p1	Sgig_tr30565_c0_g1_i9.p1, Sgig_tr13067_c0_g2_i1.p1
OG0000021	Shad_tr23612_c0_g1_i1.p1	Sgig_tr21570_c0_g1_i2.p1
OG0000021	Shad_tr25904_c3_g1_i1.p1, Shad_tr20553_c1_g1_i1.p1	Sgig_tr7682_c3_g1_i1.p1
OG0000021	Shad_tr25904_c0_g1_i2.p1	Sgig_tr33588_c0_g1_i4.p1
OG0000021	Shad_tr86260_c0_g1_i1.p1	Sgig_tr53180_c0_g1_i1.p1
OG0000021	Shad_tr25725_c0_g1_i1.p1	Sgig_tr15309_c0_g1_i1.p1
OG0000021	Shad_tr25725_c3_g1_i1.p2	Sgig_tr29826_c0_g1_i1.p1
OG0000021	Shad_tr36888_c0_g2_i1.p1	Sgig_tr53034_c0_g1_i1.p1
OG0000021	Shad_tr7792_c1_g2_i4.p1	Sgig_tr14598_c1_g4_i1.p1
OG0000021	Shad_tr24515_c1_g2_i1.p1	Sgig_tr15494_c0_g2_i1.p1, Sgig_tr43259_c0_g1_i1.p1
OG0000022	Shad_tr47011_c0_g1_i1.p1	Sgig_tr40225_c0_g2_i1.p1
OG0000022	Shad_tr6315_c0_g1_i11.p1	Sgig_tr52023_c1_g1_i1.p1
OG0000022	Shad_tr16040_c0_g1_i2.p1	Sgig_tr5035_c0_g2_i2.p1
OG0000022	Shad_tr33937_c0_g1_i2.p1	Sgig_tr49569_c0_g2_i3.p1
OG0000022	Shad_tr51852_c1_g1_i1.p1	Sgig_tr20581_c0_g1_i1.p1
OG0000022	Shad_tr28775_c0_g1_i5.p1	Sgig_tr1705_c0_g1_i3.p1
OG0000023	Shad_tr7844_c3_g2_i6.p1, Shad_tr55330_c0_g1_i1.p1	Sgig_tr15396_c0_g1_i13.p1
OG0000023	Shad_tr30783_c0_g2_i1.p1	Sgig_tr3529_c3_g1_i5.p1
OG0000023	Shad_tr9054_c0_g1_i4.p1	Sgig_tr192_c4_g1_i1.p1
OG0000023	Shad_tr6542_c0_g2_i5.p1	Sgig_tr21310_c0_g2_i4.p1
OG0000023	Shad_tr33176_c0_g1_i6.p1	Sgig_tr2721_c5_g1_i1.p1
OG0000023	Shad_tr10760_c0_g1_i6.p1	Sgig_tr26113_c0_g1_i1.p1
OG0000023	Shad_tr13538_c2_g1_i2.p1	Sgig_tr30056_c0_g1_i1.p1
OG0000023	Shad_tr20068_c3_g1_i1.p1	Sgig_tr26244_c5_g1_i1.p1
OG0000023	Shad_tr7480_c0_g1_i7.p1	Sgig_tr1057_c1_g1_i4.p1
OG0000023	Shad_tr11574_c0_g1_i3.p1	Sgig_tr12664_c0_g1_i32.p1
OG0000023	Shad_tr27564_c0_g1_i7.p1	Sgig_tr102466_c0_g1_i1.p1
OG0000023	Shad_tr8246_c0_g1_i13.p1	Sgig_tr9339_c0_g1_i13.p1
OG0000023	Shad_tr923_c0_g1_i48.p1	Sgig_tr2261_c3_g1_i11.p1
OG0000023	Shad_tr20249_c0_g2_i4.p1	Sgig_tr21208_c1_g1_i5.p1
OG0000023	Shad_tr98935_c0_g1_i1.p1	Sgig_tr38495_c0_g1_i3.p1
OG0000024	Shad_tr114594_c0_g1_i1.p1	Sgig_tr83475_c0_g1_i1.p1
OG0000024	Shad_tr15840_c0_g1_i2.p1	Sgig_tr12137_c0_g1_i1.p1
OG0000024	Shad_tr21228_c0_g1_i1.p1	Sgig_tr10165_c0_g1_i4.p1
OG0000024	Shad_tr86687_c0_g1_i1.p1	Sgig_tr82011_c0_g1_i1.p1
OG0000024	Shad_tr57496_c0_g1_i1.p1	Sgig_tr47397_c0_g1_i1.p1
OG0000024	Shad_tr58302_c0_g1_i1.p1	Sgig_tr73967_c0_g1_i1.p1
OG0000024	Shad_tr58302_c0_g2_i1.p1	Sgig_tr55500_c0_g1_i1.p1
OG0000025	Shad_tr103313_c0_g1_i1.p1	Sgig_tr19474_c0_g3_i1.p1
OG0000025	Shad_tr30932_c0_g2_i1.p1	Sgig_tr11890_c0_g2_i8.p1
OG0000025	Shad_tr18197_c1_g1_i7.p1	Sgig_tr56804_c0_g1_i1.p1
OG0000025	Shad_tr11987_c1_g1_i1.p1	Sgig_tr65017_c0_g1_i1.p1
OG0000025	Shad_tr93606_c0_g1_i1.p1	Sgig_tr36217_c0_g2_i2.p1
OG0000025	Shad_tr2428_c0_g1_i3.p1	Sgig_tr4975_c1_g3_i1.p1
OG0000025	Shad_tr85246_c0_g1_i1.p1	Sgig_tr18755_c0_g1_i1.p1, Sgig_tr39905_c0_g1_i1.p2
OG0000025	Shad_tr55_c11_g1_i1.p1	Sgig_tr2930_c0_g1_i4.p1
OG0000025	Shad_tr62323_c0_g1_i1.p1, Shad_tr17481_c0_g2_i1.p1	Sgig_tr52818_c0_g1_i1.p1
OG0000025	Shad_tr25003_c2_g1_i1.p1	Sgig_tr55607_c0_g1_i1.p1
OG0000025	Shad_tr16009_c1_g1_i9.p1	Sgig_tr24728_c0_g1_i2.p1
OG0000025	Shad_tr32405_c1_g1_i3.p1	Sgig_tr38227_c0_g2_i1.p1
OG0000026	Shad_tr30931_c0_g1_i2.p1	Sgig_tr58641_c0_g1_i1.p1
OG0000026	Shad_tr7105_c1_g1_i1.p1	Sgig_tr48198_c0_g1_i1.p1, Sgig_tr74090_c0_g1_i1.p1
OG0000026	Shad_tr53582_c0_g1_i1.p1	Sgig_tr23339_c0_g3_i1.p1
OG0000026	Shad_tr29354_c0_g1_i1.p1	Sgig_tr103376_c0_g1_i1.p1
OG0000026	Shad_tr56943_c0_g1_i1.p1	Sgig_tr79796_c0_g1_i1.p1
OG0000026	Shad_tr4413_c0_g2_i2.p1	Sgig_tr11101_c0_g1_i1.p1
OG0000026	Shad_tr28250_c0_g1_i3.p1	Sgig_tr33889_c0_g1_i1.p1
OG0000026	Shad_tr4067_c0_g1_i2.p1	Sgig_tr1170_c4_g1_i1.p1
OG0000026	Shad_tr16016_c0_g1_i3.p1	Sgig_tr35220_c0_g2_i1.p1
OG0000026	Shad_tr44288_c0_g1_i3.p1	Sgig_tr10968_c0_g1_i2.p1
OG0000026	Shad_tr17855_c0_g1_i1.p1	Sgig_tr11961_c2_g1_i1.p1
OG0000026	Shad_tr4067_c1_g1_i4.p1	Sgig_tr10572_c2_g1_i4.p1
OG0000026	Shad_tr11094_c0_g2_i7.p1	Sgig_tr1674_c0_g2_i1.p1
OG0000026	Shad_tr2382_c4_g1_i1.p1	Sgig_tr28377_c0_g1_i1.p1, Sgig_tr28377_c0_g2_i1.p1
OG0000026	Shad_tr12716_c0_g2_i3.p1	Sgig_tr51208_c0_g1_i1.p1
OG0000026	Shad_tr1062_c7_g1_i1.p1	Sgig_tr6664_c3_g1_i1.p1
OG0000026	Shad_tr112_c31_g1_i1.p1	Sgig_tr1144_c3_g1_i1.p1
OG0000026	Shad_tr35328_c0_g1_i2.p1	Sgig_tr36720_c1_g1_i1.p1
OG0000027	Shad_tr17547_c1_g1_i3.p1	Sgig_tr30104_c0_g1_i4.p1
OG0000027	Shad_tr12194_c0_g1_i6.p1	Sgig_tr17301_c0_g1_i3.p1, Sgig_tr17301_c0_g2_i5.p1
OG0000027	Shad_tr8525_c1_g3_i4.p1	Sgig_tr23179_c0_g1_i1.p1
OG0000027	Shad_tr20640_c0_g3_i4.p1	Sgig_tr34923_c0_g3_i3.p1
OG0000027	Shad_tr77395_c0_g1_i1.p1	Sgig_tr33918_c1_g1_i1.p1, Sgig_tr48624_c0_g1_i1.p1
OG0000027	Shad_tr44254_c1_g1_i1.p1	Sgig_tr45961_c0_g1_i2.p1, Sgig_tr1792_c1_g1_i3.p1
OG0000027	Shad_tr7261_c0_g1_i8.p1	Sgig_tr12013_c3_g1_i1.p1
OG0000027	Shad_tr48438_c0_g1_i1.p1, Shad_tr28206_c0_g1_i1.p1	Sgig_tr20899_c1_g1_i9.p1
OG0000027	Shad_tr37659_c0_g1_i1.p1	Sgig_tr79941_c0_g1_i1.p1, Sgig_tr28087_c1_g1_i3.p1, Sgig_tr35506_c1_g1_i4.p1
OG0000027	Shad_tr80897_c0_g1_i1.p1	Sgig_tr50191_c0_g1_i1.p1
OG0000027	Shad_tr49221_c0_g1_i3.p1	Sgig_tr10053_c0_g1_i5.p1
OG0000027	Shad_tr8439_c0_g3_i1.p1	Sgig_tr2063_c18_g1_i2.p1
OG0000027	Shad_tr81309_c0_g1_i1.p1	Sgig_tr59219_c1_g1_i1.p1
OG0000027	Shad_tr19184_c0_g2_i7.p1	Sgig_tr12400_c2_g1_i2.p1
OG0000027	Shad_tr111768_c0_g1_i1.p1	Sgig_tr8588_c4_g1_i6.p2, Sgig_tr8588_c5_g1_i1.p1
OG0000027	Shad_tr37538_c1_g1_i3.p1	Sgig_tr24044_c0_g1_i4.p1
OG0000027	Shad_tr4165_c1_g1_i4.p1	Sgig_tr9817_c0_g1_i8.p1
OG0000027	Shad_tr16925_c0_g1_i1.p1	Sgig_tr33756_c0_g1_i1.p1
OG0000027	Shad_tr36924_c1_g2_i2.p2	Sgig_tr15189_c0_g2_i1.p1
OG0000027	Shad_tr10245_c1_g1_i2.p1	Sgig_tr15189_c1_g1_i12.p1
OG0000028	Shad_tr16010_c0_g1_i12.p1	Sgig_tr23569_c0_g1_i2.p1
OG0000028	Shad_tr2614_c1_g1_i5.p1	Sgig_tr3937_c1_g1_i4.p1
OG0000028	Shad_tr25188_c0_g2_i3.p1	Sgig_tr28882_c0_g1_i1.p1
OG0000028	Shad_tr29221_c1_g1_i2.p1	Sgig_tr11183_c1_g1_i3.p1
OG0000028	Shad_tr11953_c0_g1_i5.p1	Sgig_tr20799_c0_g1_i7.p1
OG0000028	Shad_tr9089_c2_g1_i26.p1	Sgig_tr40541_c0_g1_i5.p1
OG0000028	Shad_tr11744_c2_g1_i2.p1	Sgig_tr328_c4_g1_i2.p1
OG0000028	Shad_tr25353_c0_g1_i2.p1	Sgig_tr31219_c0_g2_i1.p1
