Orthogroup	Stichodactyla_haddoni_longest_pep	Stichodactyla_mertensi_longest_pep
OG0000010	Shad_tr24708_c0_g3_i1.p1	Smer_tr10807_c0_g1_i1.p1
OG0000010	Shad_tr22541_c3_g1_i3.p1	Smer_tr10807_c0_g4_i1.p1
OG0000010	Shad_tr69948_c0_g1_i1.p1	Smer_tr57470_c0_g1_i1.p1
OG0000010	Shad_tr91861_c0_g1_i1.p1	Smer_tr87517_c0_g1_i1.p1
OG0000010	Shad_tr73_c19_g1_i3.p1	Smer_tr1457_c10_g1_i1.p1
OG0000010	Shad_tr23864_c0_g1_i1.p1	Smer_tr43513_c0_g1_i2.p1
OG0000011	Shad_tr21291_c0_g1_i1.p1	Smer_tr18513_c0_g1_i3.p1
OG0000011	Shad_tr1132_c0_g1_i13.p1	Smer_tr11954_c1_g1_i1.p1
OG0000011	Shad_tr19076_c0_g2_i11.p1	Smer_tr32032_c1_g1_i4.p1
OG0000011	Shad_tr32278_c0_g1_i2.p1	Smer_tr1991_c2_g1_i3.p1
OG0000011	Shad_tr11490_c0_g1_i3.p1	Smer_tr12750_c0_g1_i2.p1
OG0000011	Shad_tr2031_c0_g1_i6.p1	Smer_tr20399_c0_g1_i3.p1
OG0000011	Shad_tr40287_c0_g1_i1.p1	Smer_tr19697_c0_g1_i1.p1
OG0000011	Shad_tr2992_c1_g5_i1.p1	Smer_tr4460_c0_g1_i2.p1
OG0000011	Shad_tr6064_c1_g1_i1.p1	Smer_tr1175_c4_g1_i1.p1, Smer_tr72935_c0_g1_i1.p1
OG0000011	Shad_tr3847_c0_g1_i2.p1	Smer_tr1263_c0_g1_i9.p1
OG0000011	Shad_tr12213_c0_g1_i1.p1	Smer_tr24596_c0_g1_i3.p1
OG0000011	Shad_tr11801_c0_g1_i5.p1	Smer_tr2776_c3_g1_i3.p1
OG0000011	Shad_tr2219_c0_g2_i1.p1	Smer_tr19320_c0_g1_i1.p1
OG0000011	Shad_tr216_c0_g1_i7.p1	Smer_tr3623_c1_g1_i10.p1
OG0000011	Shad_tr28266_c0_g1_i1.p1	Smer_tr5424_c1_g1_i1.p1
OG0000011	Shad_tr1481_c2_g1_i1.p1	Smer_tr27365_c1_g2_i1.p1
OG0000012	Shad_tr33744_c0_g1_i10.p1, Shad_tr52645_c0_g1_i1.p1	Smer_tr35953_c1_g1_i12.p1
OG0000012	Shad_tr39152_c0_g1_i2.p1	Smer_tr32069_c0_g2_i1.p1
OG0000012	Shad_tr33005_c0_g1_i18.p1	Smer_tr35292_c1_g1_i2.p1
OG0000012	Shad_tr65971_c0_g1_i1.p1	Smer_tr98953_c0_g1_i1.p1
OG0000012	Shad_tr33744_c0_g2_i1.p1	Smer_tr88506_c0_g1_i1.p1
OG0000012	Shad_tr30303_c5_g1_i1.p1	Smer_tr30917_c3_g1_i1.p1, Smer_tr37907_c0_g1_i1.p1
OG0000012	Shad_tr56723_c0_g2_i3.p1	Smer_tr21305_c2_g1_i1.p1
OG0000012	Shad_tr38788_c0_g1_i3.p1	Smer_tr33368_c0_g2_i1.p1
OG0000012	Shad_tr28469_c0_g1_i1.p1	Smer_tr42615_c2_g1_i1.p1, Smer_tr38891_c0_g2_i1.p1
OG0000012	Shad_tr52014_c0_g1_i1.p1, Shad_tr20660_c2_g1_i11.p1	Smer_tr39545_c0_g1_i2.p1
OG0000012	Shad_tr33830_c1_g1_i2.p2	Smer_tr30632_c0_g1_i1.p1
OG0000012	Shad_tr47118_c0_g1_i1.p1	Smer_tr11624_c0_g1_i4.p1
OG0000012	Shad_tr22725_c0_g1_i1.p1	Smer_tr8895_c1_g3_i1.p1
OG0000012	Shad_tr33830_c2_g1_i1.p1	Smer_tr35147_c0_g1_i1.p1
OG0000012	Shad_tr45250_c0_g1_i1.p2, Shad_tr5985_c6_g1_i1.p2, Shad_tr24898_c0_g1_i2.p1	Smer_tr43482_c0_g1_i1.p2
OG0000013	Shad_tr52378_c0_g1_i3.p1	Smer_tr18539_c0_g1_i1.p1
OG0000013	Shad_tr19583_c0_g1_i2.p1	Smer_tr27145_c4_g1_i1.p1
OG0000013	Shad_tr20229_c0_g1_i1.p1	Smer_tr27145_c3_g1_i1.p1
OG0000013	Shad_tr24875_c1_g1_i1.p1	Smer_tr18189_c0_g2_i2.p1
OG0000013	Shad_tr21099_c0_g1_i8.p1	Smer_tr3645_c1_g1_i4.p1, Smer_tr26877_c0_g1_i2.p1
OG0000013	Shad_tr32404_c1_g1_i3.p1	Smer_tr14009_c0_g1_i2.p1
OG0000013	Shad_tr44181_c0_g1_i1.p1	Smer_tr89016_c0_g1_i1.p1
OG0000013	Shad_tr16577_c0_g1_i1.p1	Smer_tr3645_c0_g1_i4.p1
OG0000013	Shad_tr3753_c0_g1_i2.p1	Smer_tr3645_c0_g2_i1.p1, Smer_tr14767_c2_g1_i1.p1
OG0000014	Shad_tr34282_c1_g1_i2.p1	Smer_tr21527_c0_g1_i1.p1
OG0000015	Shad_tr44377_c0_g2_i1.p1	Smer_tr34900_c0_g1_i1.p1
OG0000015	Shad_tr2954_c8_g1_i1.p1	Smer_tr22302_c0_g3_i1.p1
OG0000015	Shad_tr44536_c0_g1_i4.p1	Smer_tr22806_c0_g4_i2.p1
OG0000015	Shad_tr47450_c0_g1_i1.p1	Smer_tr41349_c0_g1_i1.p1
OG0000015	Shad_tr10919_c1_g1_i1.p1	Smer_tr23915_c2_g1_i1.p1
OG0000015	Shad_tr97129_c0_g1_i1.p1	Smer_tr52997_c0_g1_i1.p1
OG0000015	Shad_tr31227_c0_g3_i1.p1	Smer_tr56231_c0_g1_i1.p1
OG0000015	Shad_tr97967_c0_g1_i1.p1	Smer_tr37108_c0_g1_i1.p1
OG0000015	Shad_tr91068_c0_g1_i1.p1	Smer_tr5614_c0_g1_i1.p1
OG0000016	Shad_tr36090_c0_g1_i7.p1	Smer_tr14765_c0_g1_i2.p1
OG0000016	Shad_tr13915_c1_g1_i1.p3	Smer_tr820_c1_g2_i1.p2
OG0000016	Shad_tr5656_c0_g1_i7.p1	Smer_tr13471_c0_g1_i1.p1
OG0000016	Shad_tr30195_c0_g1_i1.p1	Smer_tr19480_c0_g1_i1.p1
OG0000016	Shad_tr20659_c0_g1_i29.p1	Smer_tr22694_c0_g1_i8.p1
OG0000016	Shad_tr56139_c0_g1_i5.p1	Smer_tr10025_c0_g1_i2.p1
OG0000016	Shad_tr63013_c0_g1_i1.p1	Smer_tr36493_c0_g1_i1.p1
OG0000017	Shad_tr12711_c0_g1_i1.p2	Smer_tr16780_c1_g2_i1.p1
OG0000017	Shad_tr108_c0_g1_i6.p1	Smer_tr1573_c1_g3_i1.p1, Smer_tr4554_c0_g1_i5.p1
OG0000017	Shad_tr33974_c1_g2_i1.p1	Smer_tr65793_c0_g1_i1.p1
OG0000018	Shad_tr33408_c0_g1_i1.p1, Shad_tr4944_c1_g1_i16.p1	Smer_tr6129_c1_g2_i2.p1
OG0000018	Shad_tr27589_c0_g1_i2.p1	Smer_tr22378_c1_g1_i6.p1
OG0000018	Shad_tr41369_c0_g1_i3.p1, Shad_tr40675_c0_g1_i2.p1	Smer_tr20081_c0_g1_i2.p1
OG0000018	Shad_tr36296_c0_g1_i3.p1	Smer_tr1922_c0_g2_i2.p1
OG0000018	Shad_tr21895_c0_g1_i19.p1, Shad_tr4352_c1_g1_i6.p1	Smer_tr1327_c0_g1_i7.p1
OG0000018	Shad_tr34599_c1_g1_i2.p1, Shad_tr34599_c0_g1_i12.p1	Smer_tr16486_c1_g1_i1.p1
OG0000018	Shad_tr40347_c0_g1_i1.p1	Smer_tr36065_c0_g1_i2.p1
OG0000018	Shad_tr44625_c0_g1_i1.p1	Smer_tr97260_c0_g1_i1.p1
OG0000018	Shad_tr34599_c0_g2_i1.p1	Smer_tr16486_c2_g1_i1.p1
OG0000019	Shad_tr50013_c0_g1_i1.p1	Smer_tr66957_c0_g1_i1.p1
OG0000019	Shad_tr23296_c0_g1_i3.p1	Smer_tr42009_c0_g1_i1.p1, Smer_tr26517_c1_g1_i1.p1, Smer_tr28617_c0_g1_i1.p1
OG0000019	Shad_tr17123_c0_g1_i2.p1	Smer_tr61288_c0_g1_i1.p1
OG0000019	Shad_tr13570_c1_g1_i4.p1	Smer_tr18344_c0_g1_i13.p1
OG0000019	Shad_tr23413_c1_g1_i3.p1	Smer_tr98859_c0_g1_i1.p1, Smer_tr63885_c0_g1_i1.p1
OG0000019	Shad_tr6656_c0_g1_i6.p1	Smer_tr26825_c0_g1_i1.p1
OG0000019	Shad_tr8766_c0_g1_i1.p1	Smer_tr10757_c1_g4_i1.p1
OG0000019	Shad_tr76303_c0_g1_i1.p1	Smer_tr27519_c0_g1_i2.p1, Smer_tr42124_c0_g1_i1.p1, Smer_tr98009_c0_g1_i1.p1, Smer_tr48440_c0_g1_i1.p1
OG0000019	Shad_tr29485_c0_g2_i1.p1	Smer_tr71317_c0_g1_i1.p1
OG0000019	Shad_tr67651_c0_g1_i1.p1	Smer_tr89406_c0_g1_i1.p1
OG0000019	Shad_tr40870_c0_g1_i4.p2	Smer_tr53369_c0_g1_i1.p1
OG0000019	Shad_tr19126_c1_g1_i1.p1	Smer_tr17092_c0_g1_i4.p1
OG0000019	Shad_tr28098_c0_g2_i1.p1	Smer_tr5134_c1_g1_i4.p2
OG0000019	Shad_tr10160_c0_g1_i7.p1, Shad_tr3269_c0_g1_i19.p1, Shad_tr13445_c0_g3_i4.p1	Smer_tr24313_c0_g1_i1.p1
OG0000019	Shad_tr50567_c3_g1_i1.p1, Shad_tr28512_c2_g3_i1.p2	Smer_tr7913_c0_g3_i4.p1
OG0000020	Shad_tr20558_c0_g1_i2.p1	Smer_tr69197_c0_g1_i1.p1, Smer_tr7384_c0_g3_i4.p1
OG0000020	Shad_tr6108_c0_g1_i14.p1	Smer_tr29710_c0_g1_i8.p1
OG0000020	Shad_tr4487_c0_g2_i2.p1	Smer_tr18013_c0_g2_i1.p1
OG0000020	Shad_tr4487_c0_g1_i2.p1	Smer_tr18013_c0_g1_i1.p1
OG0000020	Shad_tr30308_c0_g1_i14.p1	Smer_tr7384_c0_g1_i11.p1
OG0000020	Shad_tr21849_c0_g1_i2.p1	Smer_tr38201_c0_g1_i1.p1
OG0000020	Shad_tr17595_c0_g1_i1.p1	Smer_tr28930_c0_g1_i1.p1
OG0000020	Shad_tr12863_c2_g1_i1.p1	Smer_tr5109_c0_g1_i15.p1
OG0000020	Shad_tr19820_c0_g2_i5.p1	Smer_tr29416_c0_g1_i2.p1
OG0000020	Shad_tr10844_c0_g1_i2.p1	Smer_tr17684_c0_g1_i7.p1
OG0000020	Shad_tr44275_c0_g2_i3.p1	Smer_tr11271_c1_g1_i3.p1
OG0000020	Shad_tr9299_c0_g1_i16.p1	Smer_tr6939_c0_g1_i10.p1
OG0000020	Shad_tr16412_c1_g1_i1.p1	Smer_tr6371_c4_g1_i3.p1
OG0000021	Shad_tr33278_c0_g3_i2.p1, Shad_tr16909_c0_g2_i3.p1, Shad_tr22117_c1_g1_i1.p1, Shad_tr29248_c3_g1_i1.p1	Smer_tr40847_c0_g1_i1.p1
OG0000021	Shad_tr46988_c0_g2_i1.p1	Smer_tr35399_c1_g2_i2.p1
OG0000021	Shad_tr31633_c0_g1_i1.p1	Smer_tr43164_c0_g1_i1.p2
OG0000021	Shad_tr19711_c1_g2_i10.p1	Smer_tr12367_c1_g1_i2.p1
OG0000021	Shad_tr36888_c0_g1_i1.p1	Smer_tr6645_c2_g1_i1.p1, Smer_tr26298_c1_g1_i1.p1
OG0000021	Shad_tr11400_c0_g1_i8.p1	Smer_tr21496_c1_g1_i1.p2
OG0000021	Shad_tr24070_c4_g1_i1.p1, Shad_tr11973_c0_g3_i2.p1	Smer_tr45426_c0_g1_i1.p1
OG0000021	Shad_tr23612_c0_g1_i1.p1	Smer_tr17596_c0_g2_i1.p1, Smer_tr10577_c1_g1_i5.p1
OG0000021	Shad_tr25904_c0_g1_i2.p1	Smer_tr12798_c0_g1_i1.p1
OG0000021	Shad_tr43471_c0_g1_i1.p1	Smer_tr30619_c0_g1_i1.p1
OG0000021	Shad_tr86260_c0_g1_i1.p1	Smer_tr26577_c5_g1_i1.p1
OG0000021	Shad_tr25725_c3_g1_i1.p2	Smer_tr29060_c1_g1_i1.p1, Smer_tr12819_c0_g1_i8.p1
OG0000021	Shad_tr12961_c2_g2_i1.p1, Shad_tr6162_c1_g1_i2.p1	Smer_tr18246_c3_g1_i1.p1
OG0000021	Shad_tr16909_c1_g1_i2.p1, Shad_tr33278_c0_g2_i1.p1	Smer_tr32165_c1_g1_i1.p2
OG0000021	Shad_tr37058_c0_g1_i1.p1	Smer_tr24045_c0_g1_i1.p1
OG0000021	Shad_tr24515_c1_g2_i1.p1	Smer_tr17596_c0_g1_i2.p1, Smer_tr11024_c1_g2_i2.p1
OG0000022	Shad_tr47011_c0_g1_i1.p1	Smer_tr70738_c0_g1_i1.p1
OG0000022	Shad_tr6315_c0_g1_i11.p1	Smer_tr79308_c0_g1_i2.p1
OG0000022	Shad_tr16040_c0_g1_i2.p1	Smer_tr41876_c0_g1_i2.p1
OG0000022	Shad_tr33937_c0_g1_i2.p1	Smer_tr13951_c0_g1_i3.p1
OG0000022	Shad_tr51852_c1_g1_i1.p1	Smer_tr45649_c0_g1_i1.p1
OG0000022	Shad_tr28775_c0_g1_i5.p1	Smer_tr2432_c1_g3_i1.p1
OG0000022	Shad_tr56942_c0_g3_i1.p1	Smer_tr98720_c0_g1_i1.p1
OG0000023	Shad_tr7844_c3_g2_i6.p1, Shad_tr55330_c0_g1_i1.p1	Smer_tr18501_c0_g1_i6.p1
OG0000023	Shad_tr30783_c0_g2_i1.p1, Shad_tr9054_c0_g1_i4.p1	Smer_tr1277_c0_g1_i1.p1
OG0000023	Shad_tr33176_c0_g1_i6.p1	Smer_tr3601_c3_g1_i2.p1
OG0000023	Shad_tr36512_c1_g2_i3.p1	Smer_tr39904_c0_g1_i1.p1
OG0000023	Shad_tr13538_c2_g1_i2.p1	Smer_tr61561_c0_g1_i1.p1
OG0000023	Shad_tr7480_c0_g1_i7.p1	Smer_tr13008_c0_g2_i9.p1
OG0000023	Shad_tr11574_c0_g1_i3.p1	Smer_tr2571_c0_g1_i10.p1
OG0000023	Shad_tr27564_c0_g1_i7.p1	Smer_tr48680_c0_g1_i1.p1
OG0000023	Shad_tr8246_c0_g1_i13.p1	Smer_tr24858_c0_g1_i1.p1
OG0000023	Shad_tr32011_c0_g1_i2.p1, Shad_tr923_c0_g1_i48.p1	Smer_tr43034_c0_g1_i6.p1
OG0000023	Shad_tr16279_c1_g3_i1.p1, Shad_tr16661_c0_g1_i2.p1, Shad_tr98935_c0_g1_i1.p1, Shad_tr16279_c1_g1_i5.p1	Smer_tr18647_c2_g3_i2.p1
OG0000024	Shad_tr73847_c0_g1_i1.p1	Smer_tr60901_c0_g1_i1.p1
OG0000024	Shad_tr57496_c0_g1_i1.p1	Smer_tr44013_c0_g1_i1.p1
OG0000025	Shad_tr16656_c0_g1_i2.p1	Smer_tr21768_c0_g2_i3.p1
OG0000025	Shad_tr19062_c0_g1_i1.p1	Smer_tr37238_c1_g3_i1.p1
OG0000025	Shad_tr114414_c0_g1_i1.p1	Smer_tr25060_c0_g1_i1.p1
OG0000025	Shad_tr18197_c1_g1_i7.p1	Smer_tr4981_c1_g1_i2.p1
OG0000025	Shad_tr2775_c1_g1_i3.p1	Smer_tr10043_c0_g1_i2.p1
OG0000025	Shad_tr18475_c0_g3_i2.p1	Smer_tr20283_c0_g1_i1.p1
OG0000025	Shad_tr93606_c0_g1_i1.p1	Smer_tr26940_c0_g1_i14.p1, Smer_tr29770_c0_g1_i1.p1
OG0000025	Shad_tr31067_c0_g2_i4.p1	Smer_tr19426_c0_g2_i2.p1
OG0000025	Shad_tr35152_c0_g1_i1.p1, Shad_tr72593_c0_g1_i1.p1	Smer_tr34093_c0_g1_i9.p1
OG0000025	Shad_tr55_c11_g1_i1.p1	Smer_tr39279_c0_g1_i1.p1
OG0000025	Shad_tr62323_c0_g1_i1.p1	Smer_tr11986_c0_g2_i1.p1
OG0000025	Shad_tr25003_c2_g1_i1.p1	Smer_tr13817_c2_g1_i17.p1, Smer_tr47823_c0_g1_i1.p1
OG0000025	Shad_tr32405_c1_g1_i3.p1	Smer_tr4088_c0_g1_i5.p1
OG0000026	Shad_tr53582_c0_g1_i1.p1	Smer_tr32911_c1_g1_i1.p1
OG0000026	Shad_tr56943_c0_g1_i1.p1	Smer_tr21854_c3_g1_i2.p1
OG0000026	Shad_tr4413_c0_g2_i2.p1	Smer_tr51438_c0_g1_i1.p1
OG0000026	Shad_tr28250_c0_g1_i3.p1	Smer_tr28664_c0_g2_i3.p1
OG0000026	Shad_tr4067_c0_g1_i2.p1	Smer_tr17001_c0_g1_i4.p1
OG0000026	Shad_tr16016_c0_g1_i3.p1	Smer_tr90271_c0_g1_i1.p1
OG0000026	Shad_tr44288_c0_g1_i3.p1	Smer_tr9448_c1_g1_i2.p1
OG0000026	Shad_tr17855_c0_g1_i1.p1	Smer_tr11545_c0_g1_i5.p1
OG0000026	Shad_tr4067_c1_g1_i4.p1	Smer_tr26675_c0_g1_i1.p1
OG0000026	Shad_tr11094_c0_g2_i7.p1	Smer_tr46912_c0_g1_i3.p1
OG0000026	Shad_tr2382_c4_g1_i1.p1	Smer_tr4529_c1_g1_i1.p1
OG0000026	Shad_tr12716_c0_g2_i3.p1	Smer_tr9964_c2_g2_i1.p1
OG0000026	Shad_tr1062_c7_g1_i1.p1	Smer_tr2876_c1_g1_i1.p1
OG0000026	Shad_tr35328_c0_g1_i2.p1	Smer_tr24452_c1_g2_i1.p1
OG0000027	Shad_tr17547_c1_g1_i3.p1	Smer_tr10741_c0_g1_i3.p1
OG0000027	Shad_tr12194_c0_g1_i6.p1	Smer_tr4066_c0_g1_i5.p1
OG0000027	Shad_tr8525_c1_g3_i4.p1	Smer_tr33774_c0_g1_i6.p1
OG0000027	Shad_tr77395_c0_g1_i1.p1	Smer_tr46199_c0_g1_i1.p1
OG0000027	Shad_tr20883_c0_g1_i4.p2	Smer_tr16720_c1_g3_i1.p2
OG0000027	Shad_tr48438_c0_g1_i1.p1, Shad_tr28206_c0_g1_i1.p1	Smer_tr17922_c0_g1_i7.p1
OG0000027	Shad_tr15440_c0_g2_i3.p1	Smer_tr4013_c0_g1_i9.p1
OG0000027	Shad_tr35006_c0_g1_i1.p1	Smer_tr89632_c0_g1_i1.p1
OG0000027	Shad_tr46417_c0_g1_i3.p1	Smer_tr43253_c1_g1_i1.p1
OG0000027	Shad_tr21177_c0_g1_i1.p1	Smer_tr4013_c2_g1_i1.p1
OG0000027	Shad_tr81309_c0_g1_i1.p1, Shad_tr19184_c0_g2_i7.p1	Smer_tr5554_c2_g2_i2.p1
OG0000027	Shad_tr16925_c0_g1_i1.p1	Smer_tr25842_c0_g1_i2.p1
OG0000028	Shad_tr8272_c3_g3_i1.p1	Smer_tr22570_c0_g1_i1.p1
OG0000028	Shad_tr99432_c0_g1_i1.p1	Smer_tr13161_c0_g3_i1.p1
OG0000028	Shad_tr16010_c0_g1_i12.p1	Smer_tr13161_c0_g1_i2.p1
OG0000028	Shad_tr25188_c0_g2_i3.p1	Smer_tr50220_c0_g1_i1.p1
OG0000028	Shad_tr11953_c0_g1_i5.p1	Smer_tr5671_c0_g1_i3.p1
OG0000028	Shad_tr9089_c2_g1_i26.p1	Smer_tr23915_c0_g1_i9.p1
OG0000028	Shad_tr11744_c2_g1_i2.p1	Smer_tr30951_c0_g1_i4.p1
OG0000028	Shad_tr55101_c0_g1_i2.p1	Smer_tr20029_c0_g3_i1.p1
OG0000028	Shad_tr305_c2_g1_i2.p1	Smer_tr20029_c0_g1_i1.p1
OG0000028	Shad_tr26942_c0_g1_i2.p1	Smer_tr7255_c2_g1_i2.p1
OG0000028	Shad_tr16418_c0_g1_i5.p1	Smer_tr80108_c0_g1_i1.p1
OG0000029	Shad_tr21574_c0_g1_i12.p1	Smer_tr84504_c0_g1_i1.p1
OG0000029	Shad_tr24561_c0_g1_i1.p1, Shad_tr15164_c0_g1_i1.p1	Smer_tr27148_c0_g1_i3.p3
OG0000029	Shad_tr31495_c0_g1_i2.p1	Smer_tr38417_c1_g1_i1.p1
OG0000030	Shad_tr7909_c0_g1_i3.p1	Smer_tr17868_c0_g1_i6.p1
OG0000030	Shad_tr19192_c0_g1_i1.p1	Smer_tr31023_c0_g1_i1.p1
OG0000030	Shad_tr2911_c0_g1_i5.p1	Smer_tr17164_c0_g1_i3.p1
OG0000030	Shad_tr11571_c2_g1_i2.p1, Shad_tr42209_c1_g1_i1.p1	Smer_tr61365_c0_g1_i1.p1
OG0000030	Shad_tr3813_c0_g1_i25.p1	Smer_tr11843_c0_g1_i2.p1
OG0000030	Shad_tr790_c1_g1_i24.p1	Smer_tr15270_c0_g1_i2.p1
OG0000030	Shad_tr2078_c0_g1_i11.p1	Smer_tr487_c1_g1_i8.p1
OG0000030	Shad_tr17926_c0_g2_i1.p1	Smer_tr7293_c0_g1_i10.p1
OG0000030	Shad_tr19344_c0_g1_i6.p1	Smer_tr4539_c0_g1_i1.p1
OG0000030	Shad_tr3121_c0_g1_i13.p1	Smer_tr4862_c0_g1_i1.p1
OG0000031	Shad_tr76797_c0_g1_i1.p1	Smer_tr92160_c0_g1_i1.p2
OG0000031	Shad_tr19208_c0_g1_i1.p1	Smer_tr32151_c0_g1_i1.p1
OG0000031	Shad_tr31074_c0_g1_i1.p1	Smer_tr20339_c0_g3_i1.p1
OG0000031	Shad_tr19004_c0_g3_i1.p1	Smer_tr26236_c0_g1_i1.p1
OG0000031	Shad_tr37005_c0_g1_i1.p1	Smer_tr34452_c0_g2_i1.p1
OG0000031	Shad_tr83062_c0_g1_i1.p1	Smer_tr15174_c0_g1_i1.p1
OG0000031	Shad_tr30945_c4_g1_i1.p1	Smer_tr47876_c0_g1_i1.p1
OG0000031	Shad_tr83610_c0_g1_i1.p1	Smer_tr56456_c0_g1_i1.p1
OG0000031	Shad_tr48816_c0_g1_i9.p1	Smer_tr20862_c0_g1_i5.p1
OG0000031	Shad_tr67774_c0_g1_i1.p1, Shad_tr94731_c0_g1_i1.p1	Smer_tr84596_c0_g1_i1.p1
OG0000031	Shad_tr28520_c0_g1_i5.p1	Smer_tr21334_c0_g1_i1.p1
OG0000031	Shad_tr20673_c0_g1_i4.p1	Smer_tr15187_c3_g2_i2.p1
OG0000031	Shad_tr6959_c0_g2_i2.p1	Smer_tr4840_c2_g1_i2.p1
OG0000032	Shad_tr35394_c0_g2_i2.p1	Smer_tr12248_c0_g1_i10.p1
OG0000032	Shad_tr26311_c0_g2_i4.p1	Smer_tr31243_c0_g1_i1.p1
OG0000032	Shad_tr88008_c0_g1_i1.p1	Smer_tr68897_c0_g1_i1.p1, Smer_tr23343_c2_g1_i2.p1
OG0000032	Shad_tr39185_c0_g1_i1.p1	Smer_tr24209_c0_g5_i1.p1
OG0000032	Shad_tr114342_c0_g1_i1.p1, Shad_tr21176_c0_g2_i1.p1	Smer_tr20390_c0_g4_i2.p1
OG0000032	Shad_tr92661_c0_g1_i1.p1	Smer_tr44723_c0_g1_i1.p2
OG0000032	Shad_tr97982_c0_g1_i1.p1	Smer_tr69084_c0_g1_i1.p1
OG0000032	Shad_tr30218_c1_g1_i1.p1	Smer_tr25467_c0_g1_i1.p1
OG0000032	Shad_tr22078_c1_g3_i1.p1	Smer_tr24105_c0_g1_i1.p1
OG0000032	Shad_tr92885_c0_g1_i1.p1	Smer_tr25924_c0_g1_i1.p1
OG0000032	Shad_tr89993_c0_g1_i1.p1	Smer_tr32023_c0_g1_i2.p1
OG0000032	Shad_tr48548_c0_g1_i1.p1	Smer_tr63656_c0_g1_i1.p1
OG0000032	Shad_tr37600_c0_g1_i1.p1	Smer_tr92586_c0_g1_i1.p1
OG0000032	Shad_tr25373_c0_g1_i1.p1	Smer_tr3983_c4_g1_i7.p1
OG0000032	Shad_tr73462_c0_g1_i1.p1	Smer_tr24317_c0_g1_i1.p1
OG0000033	Shad_tr59191_c0_g2_i1.p1	Smer_tr95070_c0_g1_i1.p1
OG0000033	Shad_tr10913_c1_g1_i1.p1	Smer_tr96323_c0_g1_i1.p1
OG0000033	Shad_tr14351_c0_g1_i8.p1	Smer_tr27601_c0_g1_i2.p2, Smer_tr12160_c1_g2_i6.p1
OG0000033	Shad_tr12242_c0_g1_i3.p1, Shad_tr25242_c0_g1_i4.p1	Smer_tr20970_c0_g1_i10.p1
OG0000033	Shad_tr30739_c0_g1_i2.p1, Shad_tr44173_c0_g1_i1.p1	Smer_tr15497_c2_g1_i5.p1, Smer_tr15497_c1_g1_i3.p1
OG0000033	Shad_tr1724_c1_g1_i5.p1, Shad_tr59393_c0_g1_i1.p1	Smer_tr11661_c0_g2_i1.p3
OG0000034	Shad_tr419_c2_g1_i1.p1	Smer_tr3929_c0_g2_i1.p1
OG0000034	Shad_tr472_c0_g3_i3.p1	Smer_tr901_c0_g2_i5.p1
OG0000034	Shad_tr16321_c0_g1_i1.p1	Smer_tr38806_c0_g1_i1.p1
OG0000034	Shad_tr49991_c0_g1_i4.p1	Smer_tr23963_c0_g1_i1.p1
OG0000034	Shad_tr3880_c1_g1_i4.p1	Smer_tr22381_c1_g1_i1.p1
OG0000034	Shad_tr12634_c0_g1_i2.p1	Smer_tr4720_c0_g1_i17.p1
OG0000034	Shad_tr58980_c0_g1_i1.p1	Smer_tr48609_c0_g1_i1.p2
OG0000035	Shad_tr26547_c0_g1_i1.p1	Smer_tr4992_c0_g1_i9.p2
OG0000035	Shad_tr2204_c1_g1_i8.p1	Smer_tr39859_c0_g2_i1.p1
OG0000035	Shad_tr49684_c0_g1_i1.p1	Smer_tr68022_c0_g1_i1.p1
OG0000035	Shad_tr47252_c0_g3_i1.p1, Shad_tr6848_c1_g3_i1.p1	Smer_tr86351_c0_g1_i1.p1
OG0000035	Shad_tr8585_c3_g1_i1.p1	Smer_tr78418_c0_g1_i1.p1
OG0000035	Shad_tr105102_c0_g1_i1.p1, Shad_tr54960_c0_g1_i1.p1	Smer_tr72262_c0_g1_i1.p1
OG0000035	Shad_tr12204_c1_g1_i4.p1	Smer_tr42783_c0_g1_i1.p2
OG0000035	Shad_tr115196_c0_g1_i1.p1	Smer_tr42783_c0_g2_i1.p1
OG0000035	Shad_tr36754_c0_g2_i1.p1	Smer_tr56039_c0_g1_i1.p1, Smer_tr55971_c0_g1_i1.p1
OG0000035	Shad_tr32243_c0_g2_i1.p1	Smer_tr23018_c0_g1_i2.p1
OG0000035	Shad_tr17341_c0_g1_i7.p1	Smer_tr28648_c0_g1_i3.p1
OG0000035	Shad_tr6742_c0_g2_i2.p1	Smer_tr33884_c2_g1_i1.p1
OG0000035	Shad_tr7939_c0_g1_i18.p1	Smer_tr27765_c0_g1_i1.p1
OG0000036	Shad_tr67703_c0_g1_i1.p1	Smer_tr55770_c0_g1_i1.p1
OG0000036	Shad_tr6515_c0_g1_i1.p1	Smer_tr95981_c0_g1_i1.p1
OG0000036	Shad_tr2892_c2_g3_i1.p1	Smer_tr11348_c0_g2_i4.p1
OG0000036	Shad_tr87012_c0_g1_i1.p1	Smer_tr57847_c0_g1_i1.p1
OG0000036	Shad_tr48893_c0_g1_i1.p1	Smer_tr23003_c1_g2_i1.p1
OG0000036	Shad_tr5679_c0_g1_i1.p1	Smer_tr33374_c0_g1_i1.p1
OG0000036	Shad_tr27877_c0_g3_i1.p1	Smer_tr54782_c0_g1_i1.p1
OG0000036	Shad_tr722_c0_g1_i4.p1	Smer_tr2170_c0_g1_i2.p1
OG0000036	Shad_tr15962_c0_g1_i8.p1	Smer_tr30300_c0_g1_i1.p1
