Orthogroup	Stichodactyla_haddoni_longest_pep	Oulactis_longest_pep
OG0000025	Shad_tr2775_c1_g1_i3.p1, Shad_tr54035_c4_g1_i1.p1, Shad_tr84240_c0_g1_i1.p1, Shad_tr18475_c0_g3_i2.p1, Shad_tr93606_c0_g1_i1.p1, Shad_tr31067_c0_g2_i4.p1, Shad_tr2428_c0_g1_i3.p1, Shad_tr85246_c0_g1_i1.p1, Shad_tr34050_c0_g1_i7.p2, Shad_tr35152_c0_g1_i1.p1, Shad_tr72593_c0_g1_i1.p1, Shad_tr55_c11_g1_i1.p1	Oula_DN47766_c0_g1_i1.p1
OG0000025	Shad_tr25003_c2_g1_i1.p1	Oula_DN43662_c0_g2_i1.p1
OG0000025	Shad_tr16009_c1_g1_i9.p1	Oula_DN43673_c0_g1_i1.p1
OG0000026	Shad_tr30931_c0_g1_i2.p1	Oula_DN45385_c0_g1_i1.p1
OG0000026	Shad_tr53582_c0_g1_i1.p1	Oula_DN13540_c0_g1_i4.p1
OG0000026	Shad_tr29354_c0_g1_i1.p1	Oula_DN29053_c1_g2_i1.p1
OG0000026	Shad_tr56943_c0_g1_i1.p1	Oula_DN29053_c1_g1_i1.p1
OG0000026	Shad_tr4413_c0_g2_i2.p1	Oula_DN13511_c0_g1_i1.p1
OG0000026	Shad_tr28250_c0_g1_i3.p1	Oula_DN15189_c0_g1_i1.p1
OG0000026	Shad_tr4067_c0_g1_i2.p1	Oula_DN8224_c0_g1_i2.p1
OG0000026	Shad_tr17855_c0_g1_i1.p1	Oula_DN10244_c0_g1_i2.p1
OG0000026	Shad_tr4067_c1_g1_i4.p1	Oula_DN2348_c0_g1_i10.p1
OG0000026	Shad_tr11094_c0_g2_i7.p1	Oula_DN2933_c0_g2_i1.p1
OG0000026	Shad_tr2382_c4_g1_i1.p1	Oula_DN30649_c0_g1_i1.p1, Oula_DN30649_c1_g1_i1.p1
OG0000026	Shad_tr12716_c0_g2_i3.p1	Oula_DN6900_c0_g1_i3.p1
OG0000026	Shad_tr1062_c7_g1_i1.p1	Oula_DN16833_c0_g2_i1.p1
OG0000026	Shad_tr112_c31_g1_i1.p1, Shad_tr35328_c0_g1_i2.p1	Oula_DN11385_c0_g1_i4.p1
OG0000027	Shad_tr17547_c1_g1_i3.p1, Shad_tr12194_c0_g1_i6.p1, Shad_tr35872_c0_g1_i2.p1	Oula_DN20919_c0_g1_i3.p1
OG0000027	Shad_tr103407_c0_g1_i1.p1	Oula_DN47958_c0_g1_i1.p1
OG0000027	Shad_tr20774_c2_g1_i1.p1	Oula_DN44289_c0_g1_i1.p1
OG0000028	Shad_tr8272_c3_g3_i1.p1	Oula_DN10851_c0_g1_i1.p1
OG0000028	Shad_tr99432_c0_g1_i1.p1	Oula_DN16304_c0_g2_i1.p1
OG0000028	Shad_tr16010_c0_g1_i12.p1	Oula_DN39377_c0_g1_i1.p1
OG0000028	Shad_tr2614_c1_g1_i5.p1	Oula_DN4377_c0_g1_i2.p1, Oula_DN666_c1_g1_i4.p1
OG0000028	Shad_tr25188_c0_g2_i3.p1	Oula_DN16141_c1_g1_i2.p1
OG0000028	Shad_tr29221_c1_g1_i2.p1	Oula_DN10116_c0_g1_i1.p1, Oula_DN6213_c0_g1_i4.p1, Oula_DN6213_c0_g2_i2.p1
OG0000028	Shad_tr11953_c0_g1_i5.p1	Oula_DN853_c0_g1_i10.p1
OG0000028	Shad_tr9089_c2_g1_i26.p1	Oula_DN24067_c0_g2_i1.p1, Oula_DN24067_c0_g1_i1.p1
OG0000028	Shad_tr11744_c2_g1_i2.p1	Oula_DN1058_c1_g2_i1.p1
OG0000028	Shad_tr25353_c0_g1_i2.p1	Oula_DN6026_c0_g1_i3.p1
OG0000028	Shad_tr55101_c0_g1_i2.p1	Oula_DN12176_c0_g1_i5.p1
OG0000028	Shad_tr305_c2_g1_i2.p1	Oula_DN1608_c0_g1_i2.p1
OG0000028	Shad_tr26942_c0_g1_i2.p1	Oula_DN12378_c0_g1_i1.p1
OG0000028	Shad_tr16418_c0_g1_i5.p1	Oula_DN5010_c0_g1_i5.p1
OG0000030	Shad_tr7909_c0_g1_i3.p1	Oula_DN2513_c1_g1_i2.p1
OG0000030	Shad_tr19192_c0_g1_i1.p1	Oula_DN21242_c0_g2_i3.p1, Oula_DN21242_c0_g1_i9.p1
OG0000030	Shad_tr2911_c0_g1_i5.p1	Oula_DN1717_c0_g1_i3.p1
OG0000030	Shad_tr1190_c0_g1_i33.p1	Oula_DN5848_c0_g1_i1.p1
OG0000030	Shad_tr3813_c0_g1_i25.p1	Oula_DN45384_c0_g1_i1.p1, Oula_DN4046_c0_g2_i2.p1
OG0000030	Shad_tr790_c1_g1_i24.p1	Oula_DN2513_c1_g2_i1.p1
OG0000030	Shad_tr21741_c0_g1_i1.p1, Shad_tr2078_c0_g1_i11.p1	Oula_DN2513_c0_g1_i1.p1
OG0000030	Shad_tr17926_c0_g2_i1.p1	Oula_DN4046_c0_g1_i7.p1
OG0000030	Shad_tr40907_c0_g1_i4.p1	Oula_DN13779_c0_g1_i5.p1
OG0000030	Shad_tr19344_c0_g1_i6.p1	Oula_DN12038_c0_g2_i3.p1
OG0000030	Shad_tr3121_c0_g2_i1.p1	Oula_DN2502_c0_g2_i1.p1
OG0000030	Shad_tr3121_c0_g1_i13.p1	Oula_DN2502_c0_g1_i5.p1
OG0000031	Shad_tr76797_c0_g1_i1.p1	Oula_DN35684_c0_g1_i2.p1
OG0000031	Shad_tr19004_c0_g3_i1.p1	Oula_DN24513_c0_g3_i1.p1
OG0000031	Shad_tr83062_c0_g1_i1.p1	Oula_DN10082_c0_g1_i7.p1
OG0000031	Shad_tr83610_c0_g1_i1.p1	Oula_DN35684_c0_g2_i1.p1
OG0000031	Shad_tr55087_c0_g1_i1.p1	Oula_DN47641_c0_g1_i1.p1
OG0000031	Shad_tr48816_c0_g1_i9.p1	Oula_DN22256_c0_g1_i1.p1
OG0000031	Shad_tr91889_c0_g1_i1.p1, Shad_tr61595_c0_g1_i1.p1	Oula_DN35598_c0_g1_i1.p1
OG0000031	Shad_tr28520_c0_g1_i5.p1	Oula_DN20539_c0_g1_i11.p1
OG0000031	Shad_tr20673_c0_g1_i4.p1	Oula_DN17257_c0_g1_i6.p1
OG0000031	Shad_tr6959_c0_g2_i2.p1	Oula_DN22117_c0_g1_i5.p1
OG0000032	Shad_tr43592_c0_g2_i1.p1	Oula_DN47738_c0_g1_i1.p1, Oula_DN21244_c2_g1_i1.p1
OG0000032	Shad_tr25373_c0_g1_i1.p1	Oula_DN42804_c0_g1_i1.p1
OG0000032	Shad_tr73462_c0_g1_i1.p1	Oula_DN28025_c0_g1_i1.p1
OG0000032	Shad_tr10521_c0_g2_i1.p1	Oula_DN48062_c0_g1_i1.p1
OG0000033	Shad_tr14351_c0_g1_i8.p1	Oula_DN34360_c0_g2_i1.p1
OG0000033	Shad_tr12242_c0_g1_i3.p1, Shad_tr25242_c0_g1_i4.p1	Oula_DN47237_c0_g1_i1.p1
OG0000033	Shad_tr80971_c0_g1_i1.p1	Oula_DN46790_c0_g1_i1.p1
OG0000033	Shad_tr83240_c0_g1_i1.p1	Oula_DN34360_c0_g1_i1.p1
OG0000034	Shad_tr419_c2_g1_i1.p1	Oula_DN7_c0_g1_i4.p1
OG0000034	Shad_tr472_c0_g3_i3.p1	Oula_DN1801_c0_g1_i2.p1
OG0000034	Shad_tr16321_c0_g1_i1.p1	Oula_DN21110_c0_g1_i1.p1
OG0000034	Shad_tr49991_c0_g1_i4.p1	Oula_DN36435_c0_g1_i1.p1
OG0000034	Shad_tr3880_c1_g1_i4.p1	Oula_DN271_c1_g1_i11.p1, Oula_DN26675_c0_g1_i1.p1, Oula_DN16119_c0_g2_i1.p1
OG0000034	Shad_tr58980_c0_g1_i1.p1	Oula_DN37071_c0_g2_i1.p1
OG0000035	Shad_tr26547_c0_g1_i1.p1	Oula_DN12432_c0_g2_i1.p1
OG0000035	Shad_tr12310_c0_g1_i2.p1	Oula_DN34171_c0_g1_i1.p1
OG0000035	Shad_tr10303_c0_g1_i15.p1	Oula_DN11842_c0_g1_i1.p1
OG0000035	Shad_tr8585_c3_g1_i1.p1	Oula_DN23758_c0_g1_i1.p1
OG0000035	Shad_tr6742_c0_g2_i2.p1	Oula_DN30577_c0_g2_i1.p1
OG0000036	Shad_tr67703_c0_g1_i1.p1	Oula_DN27107_c0_g1_i4.p1
OG0000036	Shad_tr6515_c0_g1_i1.p1	Oula_DN2452_c0_g1_i1.p1
OG0000036	Shad_tr48893_c0_g1_i1.p1	Oula_DN37837_c0_g1_i3.p1
OG0000036	Shad_tr5679_c0_g1_i1.p1	Oula_DN11737_c0_g1_i11.p1
OG0000036	Shad_tr722_c0_g1_i4.p1	Oula_DN1495_c0_g1_i6.p1
OG0000036	Shad_tr33512_c0_g1_i3.p1	Oula_DN11542_c0_g1_i2.p1
OG0000037	Shad_tr29004_c0_g1_i10.p1	Oula_DN31299_c0_g1_i1.p1
OG0000037	Shad_tr52073_c0_g1_i1.p1, Shad_tr7981_c0_g1_i10.p1, Shad_tr7981_c0_g3_i1.p1	Oula_DN21409_c0_g1_i2.p1
OG0000037	Shad_tr101116_c0_g1_i1.p1	Oula_DN33461_c0_g1_i1.p1
OG0000037	Shad_tr12865_c0_g1_i10.p1	Oula_DN46042_c0_g1_i1.p1
OG0000037	Shad_tr27214_c0_g1_i14.p1	Oula_DN4679_c0_g1_i14.p1
OG0000037	Shad_tr56420_c0_g1_i1.p1, Shad_tr79351_c0_g1_i1.p1, Shad_tr35021_c0_g1_i1.p1, Shad_tr106463_c0_g1_i1.p1, Shad_tr77414_c0_g1_i1.p1, Shad_tr67088_c0_g1_i1.p1	Oula_DN18258_c0_g1_i1.p1
OG0000038	Shad_tr7481_c0_g1_i1.p1	Oula_DN528_c1_g1_i4.p1
OG0000038	Shad_tr47243_c0_g2_i5.p1	Oula_DN30350_c0_g1_i1.p1
OG0000038	Shad_tr48571_c0_g1_i2.p1	Oula_DN22463_c0_g1_i1.p1
OG0000038	Shad_tr23754_c0_g1_i1.p1	Oula_DN35074_c0_g1_i3.p1
OG0000038	Shad_tr14612_c0_g1_i1.p1	Oula_DN16796_c0_g1_i11.p1
OG0000038	Shad_tr15939_c0_g1_i1.p1	Oula_DN12593_c0_g1_i3.p1
OG0000038	Shad_tr51955_c0_g1_i1.p1, Shad_tr42232_c0_g1_i1.p1	Oula_DN10166_c0_g1_i3.p1
OG0000038	Shad_tr31301_c1_g1_i2.p1	Oula_DN5485_c0_g1_i6.p1
OG0000038	Shad_tr11578_c0_g1_i2.p1	Oula_DN9965_c0_g2_i2.p1
OG0000039	Shad_tr51593_c1_g1_i1.p1	Oula_DN34543_c0_g1_i1.p1
OG0000039	Shad_tr38518_c0_g1_i1.p1	Oula_DN17365_c0_g1_i8.p1
OG0000039	Shad_tr37785_c0_g1_i1.p1	Oula_DN16850_c0_g1_i1.p1
OG0000039	Shad_tr44150_c1_g2_i1.p1, Shad_tr72828_c0_g1_i1.p1, Shad_tr58118_c0_g1_i1.p1, Shad_tr104962_c0_g1_i1.p1, Shad_tr8644_c0_g1_i3.p1, Shad_tr14777_c0_g2_i1.p1	Oula_DN35848_c0_g1_i2.p1
OG0000040	Shad_tr9901_c0_g1_i2.p1, Shad_tr11080_c0_g1_i2.p1, Shad_tr3795_c5_g1_i2.p1, Shad_tr7799_c0_g1_i1.p1, Shad_tr6439_c0_g1_i8.p1, Shad_tr3795_c1_g1_i1.p1, Shad_tr16985_c0_g1_i2.p1, Shad_tr6494_c0_g1_i1.p1, Shad_tr1063_c0_g1_i5.p1, Shad_tr84_c0_g1_i16.p1	Oula_DN27080_c0_g1_i1.p1
OG0000040	Shad_tr4608_c1_g1_i5.p1	Oula_DN8096_c0_g1_i4.p1, Oula_DN13674_c0_g1_i1.p1, Oula_DN10351_c0_g2_i1.p1, Oula_DN4515_c1_g1_i2.p1, Oula_DN11796_c0_g1_i1.p1, Oula_DN13044_c0_g1_i5.p1
OG0000040	Shad_tr35831_c0_g1_i1.p1	Oula_DN28726_c0_g1_i2.p1
OG0000040	Shad_tr35831_c0_g2_i2.p1	Oula_DN6056_c0_g1_i1.p1
OG0000042	Shad_tr46031_c0_g1_i1.p1	Oula_DN28846_c0_g2_i1.p1
OG0000042	Shad_tr72134_c0_g1_i1.p1	Oula_DN7040_c0_g1_i2.p1
OG0000042	Shad_tr27016_c1_g1_i1.p1	Oula_DN15915_c0_g1_i14.p1
OG0000042	Shad_tr10086_c0_g1_i13.p1	Oula_DN29087_c0_g2_i4.p1
OG0000042	Shad_tr5955_c0_g1_i6.p1	Oula_DN25555_c0_g2_i1.p1
OG0000042	Shad_tr5115_c2_g1_i1.p1	Oula_DN41499_c0_g1_i1.p1
OG0000042	Shad_tr14052_c0_g1_i1.p1	Oula_DN26722_c0_g1_i3.p1
OG0000042	Shad_tr1281_c0_g1_i3.p1	Oula_DN5146_c0_g1_i2.p1
OG0000042	Shad_tr11106_c0_g1_i14.p1	Oula_DN24064_c1_g1_i1.p1
OG0000043	Shad_tr55304_c1_g1_i1.p1, Shad_tr23370_c1_g1_i1.p1, Shad_tr23076_c0_g1_i5.p1, Shad_tr3171_c1_g1_i2.p1	Oula_DN17445_c0_g1_i2.p1
OG0000043	Shad_tr1605_c0_g2_i4.p1	Oula_DN14857_c0_g3_i1.p1
OG0000043	Shad_tr8790_c0_g2_i2.p1	Oula_DN8776_c1_g1_i1.p1
OG0000044	Shad_tr14023_c0_g1_i1.p1	Oula_DN19450_c0_g1_i7.p1, Oula_DN47857_c0_g1_i1.p1
OG0000044	Shad_tr5810_c0_g1_i28.p1, Shad_tr1997_c5_g1_i1.p1, Shad_tr10802_c0_g1_i3.p1, Shad_tr12301_c0_g1_i1.p1	Oula_DN15339_c0_g1_i3.p1
OG0000044	Shad_tr23541_c0_g1_i17.p1	Oula_DN15890_c0_g1_i1.p1, Oula_DN26437_c0_g1_i1.p1, Oula_DN6839_c0_g1_i1.p1, Oula_DN15764_c0_g1_i4.p1
OG0000044	Shad_tr87651_c0_g1_i1.p1	Oula_DN17964_c0_g1_i2.p1
OG0000044	Shad_tr11428_c0_g1_i10.p1, Shad_tr8983_c0_g2_i1.p1	Oula_DN6834_c0_g1_i7.p1
OG0000044	Shad_tr17117_c0_g1_i1.p1	Oula_DN23681_c0_g1_i3.p1
OG0000044	Shad_tr8983_c0_g1_i1.p1, Shad_tr7537_c0_g2_i2.p1, Shad_tr17329_c0_g1_i3.p1	Oula_DN9303_c0_g1_i7.p1
OG0000045	Shad_tr20172_c0_g1_i1.p1	Oula_DN12620_c0_g1_i2.p1
OG0000045	Shad_tr44010_c1_g2_i1.p1	Oula_DN137_c0_g1_i1.p1
OG0000045	Shad_tr46214_c0_g1_i7.p1	Oula_DN8198_c0_g1_i2.p1
OG0000045	Shad_tr15464_c1_g1_i1.p1	Oula_DN6910_c0_g1_i1.p1
OG0000045	Shad_tr6827_c2_g1_i3.p1	Oula_DN20412_c0_g1_i1.p1
OG0000045	Shad_tr1830_c0_g1_i5.p1, Shad_tr5492_c2_g1_i2.p1	Oula_DN3616_c0_g1_i1.p1
OG0000045	Shad_tr89183_c0_g1_i1.p1, Shad_tr4735_c1_g1_i2.p1	Oula_DN1107_c0_g1_i3.p1
OG0000045	Shad_tr2168_c1_g2_i1.p1	Oula_DN4448_c1_g1_i4.p1
OG0000045	Shad_tr10409_c1_g1_i5.p1	Oula_DN14957_c0_g2_i2.p1
OG0000045	Shad_tr16855_c0_g3_i1.p1	Oula_DN11264_c1_g2_i1.p1
OG0000045	Shad_tr6864_c4_g1_i2.p1	Oula_DN4955_c0_g1_i1.p1
OG0000046	Shad_tr2621_c2_g1_i1.p1	Oula_DN18197_c0_g1_i2.p1
OG0000046	Shad_tr8013_c2_g1_i3.p1	Oula_DN26925_c0_g1_i4.p1
OG0000046	Shad_tr3029_c0_g1_i2.p1	Oula_DN15163_c1_g1_i9.p1
OG0000046	Shad_tr18970_c0_g1_i1.p1	Oula_DN4770_c0_g1_i1.p1, Oula_DN14112_c0_g1_i1.p1
OG0000046	Shad_tr3029_c1_g2_i1.p1	Oula_DN2593_c5_g1_i1.p1
OG0000046	Shad_tr2621_c1_g1_i6.p1	Oula_DN18485_c0_g1_i5.p1
OG0000046	Shad_tr3029_c2_g1_i1.p1	Oula_DN3046_c1_g2_i1.p1, Oula_DN32533_c0_g1_i1.p1
OG0000046	Shad_tr555_c0_g3_i1.p1	Oula_DN5751_c0_g1_i11.p1
OG0000047	Shad_tr7943_c1_g1_i1.p1, Shad_tr86280_c0_g1_i1.p1	Oula_DN18930_c0_g1_i11.p1
OG0000047	Shad_tr5061_c2_g1_i1.p1	Oula_DN9318_c1_g1_i1.p1
OG0000047	Shad_tr14771_c0_g4_i2.p1	Oula_DN30658_c0_g2_i1.p2
OG0000047	Shad_tr43758_c0_g1_i1.p1	Oula_DN18930_c0_g2_i1.p1
OG0000048	Shad_tr45084_c0_g1_i1.p1	Oula_DN48005_c0_g1_i1.p1
OG0000048	Shad_tr102617_c0_g1_i1.p1	Oula_DN43989_c0_g4_i1.p1
OG0000048	Shad_tr99484_c0_g1_i1.p1, Shad_tr77468_c0_g1_i1.p1	Oula_DN34489_c0_g1_i2.p1
OG0000049	Shad_tr13226_c0_g4_i1.p1	Oula_DN18115_c0_g1_i4.p1
OG0000049	Shad_tr111610_c0_g1_i1.p1, Shad_tr82597_c0_g1_i1.p1	Oula_DN10764_c0_g1_i15.p1
OG0000049	Shad_tr16649_c0_g2_i1.p1, Shad_tr16649_c0_g1_i2.p1	Oula_DN20380_c0_g1_i1.p1
OG0000049	Shad_tr3486_c0_g1_i22.p1	Oula_DN6889_c0_g1_i2.p1, Oula_DN284_c0_g1_i11.p1
OG0000049	Shad_tr41382_c0_g1_i1.p1	Oula_DN1242_c0_g1_i9.p1
OG0000050	Shad_tr6086_c5_g1_i1.p1	Oula_DN10805_c0_g1_i1.p1
OG0000050	Shad_tr40084_c1_g1_i1.p1	Oula_DN20368_c0_g1_i2.p1
OG0000050	Shad_tr26423_c0_g1_i1.p1	Oula_DN28990_c0_g2_i2.p1
OG0000050	Shad_tr35064_c0_g1_i1.p1	Oula_DN4487_c0_g1_i1.p1
OG0000050	Shad_tr100661_c0_g1_i1.p1	Oula_DN12696_c0_g1_i2.p1
OG0000050	Shad_tr108086_c0_g1_i1.p1, Shad_tr9225_c1_g4_i1.p1	Oula_DN42541_c0_g1_i1.p1
OG0000050	Shad_tr15441_c0_g1_i4.p1	Oula_DN24265_c0_g2_i2.p1
OG0000050	Shad_tr38780_c0_g2_i1.p1, Shad_tr111177_c0_g1_i1.p1	Oula_DN12696_c0_g2_i1.p1
OG0000050	Shad_tr50844_c1_g1_i2.p1	Oula_DN23855_c0_g1_i2.p1
OG0000051	Shad_tr37362_c1_g2_i1.p1	Oula_DN20798_c0_g1_i1.p1
OG0000051	Shad_tr4827_c7_g1_i1.p1	Oula_DN3674_c0_g1_i13.p1, Oula_DN26423_c0_g1_i1.p1
OG0000051	Shad_tr80_c0_g1_i1.p1	Oula_DN26183_c0_g1_i2.p1
OG0000051	Shad_tr31011_c0_g3_i1.p1	Oula_DN7156_c0_g1_i1.p2
OG0000052	Shad_tr40016_c0_g3_i1.p1	Oula_DN37998_c0_g1_i2.p1
OG0000054	Shad_tr13110_c0_g1_i2.p1	Oula_DN7435_c1_g1_i1.p1
OG0000054	Shad_tr25849_c1_g1_i1.p1	Oula_DN14796_c0_g2_i2.p1, Oula_DN22233_c0_g1_i2.p1
OG0000054	Shad_tr35515_c0_g1_i1.p1	Oula_DN29942_c0_g1_i1.p1, Oula_DN11032_c0_g1_i1.p1, Oula_DN9151_c0_g2_i1.p1, Oula_DN12980_c0_g1_i2.p1, Oula_DN23171_c0_g1_i1.p1, Oula_DN7349_c0_g2_i3.p1
OG0000054	Shad_tr35515_c1_g1_i1.p1	Oula_DN21136_c0_g1_i3.p1, Oula_DN25330_c0_g1_i1.p1, Oula_DN26245_c0_g1_i1.p1, Oula_DN23171_c0_g2_i1.p1
OG0000055	Shad_tr17028_c0_g1_i2.p1	Oula_DN26737_c0_g1_i1.p1
OG0000055	Shad_tr26368_c0_g3_i1.p1	Oula_DN6764_c0_g1_i3.p1
OG0000055	Shad_tr95212_c0_g1_i1.p1	Oula_DN13712_c0_g2_i2.p1
OG0000055	Shad_tr35492_c0_g2_i2.p1	Oula_DN12142_c0_g1_i3.p1
OG0000055	Shad_tr32353_c2_g1_i1.p1	Oula_DN42305_c0_g1_i1.p1, Oula_DN17855_c0_g2_i1.p1, Oula_DN8936_c0_g1_i6.p1
OG0000056	Shad_tr31612_c0_g1_i13.p1	Oula_DN10601_c0_g1_i10.p1
OG0000056	Shad_tr31612_c0_g2_i1.p1	Oula_DN18257_c1_g1_i14.p2
OG0000056	Shad_tr57830_c0_g1_i1.p1	Oula_DN38179_c0_g1_i1.p1
OG0000056	Shad_tr42116_c0_g1_i3.p1	Oula_DN9326_c0_g1_i1.p1
OG0000056	Shad_tr10258_c2_g1_i1.p1, Shad_tr28301_c2_g1_i3.p1, Shad_tr10258_c1_g1_i1.p1	Oula_DN31432_c0_g1_i1.p1
OG0000056	Shad_tr34476_c1_g1_i1.p1	Oula_DN34471_c0_g1_i2.p1
OG0000056	Shad_tr98391_c0_g1_i1.p1	Oula_DN20030_c0_g3_i1.p1
OG0000056	Shad_tr2626_c0_g1_i6.p1	Oula_DN96_c0_g1_i13.p1, Oula_DN23534_c0_g1_i3.p1
OG0000056	Shad_tr10502_c0_g5_i1.p1	Oula_DN20216_c0_g2_i1.p1, Oula_DN20216_c0_g1_i1.p2, Oula_DN12863_c0_g1_i1.p1
OG0000056	Shad_tr15285_c0_g1_i1.p1, Shad_tr12463_c0_g2_i1.p1	Oula_DN14964_c0_g1_i4.p1, Oula_DN23407_c0_g1_i1.p1
OG0000056	Shad_tr5042_c0_g2_i12.p1	Oula_DN5880_c0_g1_i1.p1
OG0000057	Shad_tr10405_c0_g2_i1.p1, Shad_tr23098_c0_g1_i3.p1, Shad_tr11711_c0_g2_i1.p1	Oula_DN35919_c0_g1_i4.p1, Oula_DN17482_c0_g3_i1.p1, Oula_DN17482_c0_g2_i1.p1, Oula_DN17482_c0_g4_i1.p1, Oula_DN17482_c0_g1_i2.p1, Oula_DN2133_c1_g1_i1.p1
OG0000057	Shad_tr11711_c0_g1_i5.p1	Oula_DN2133_c0_g1_i11.p1
OG0000057	Shad_tr3815_c0_g1_i2.p1	Oula_DN23260_c0_g1_i2.p1
OG0000057	Shad_tr86_c4_g1_i2.p1	Oula_DN8123_c0_g1_i5.p1
OG0000057	Shad_tr8649_c7_g1_i1.p1	Oula_DN6547_c0_g1_i10.p1
OG0000057	Shad_tr9316_c0_g2_i2.p1	Oula_DN3159_c1_g2_i1.p1
OG0000057	Shad_tr1190_c2_g1_i1.p1	Oula_DN29887_c0_g2_i1.p1, Oula_DN13835_c0_g1_i1.p1, Oula_DN1230_c1_g1_i2.p1
OG0000057	Shad_tr9052_c0_g1_i10.p1	Oula_DN15195_c0_g1_i1.p1
OG0000058	Shad_tr8257_c5_g1_i6.p1	Oula_DN43279_c0_g1_i2.p1
OG0000058	Shad_tr12149_c0_g1_i2.p1	Oula_DN30773_c0_g1_i3.p1
OG0000058	Shad_tr47506_c0_g1_i1.p1	Oula_DN22692_c0_g1_i10.p1
OG0000058	Shad_tr17295_c0_g1_i7.p1	Oula_DN13967_c0_g2_i3.p1
OG0000058	Shad_tr47071_c0_g1_i1.p1	Oula_DN23368_c0_g1_i4.p1, Oula_DN26057_c0_g1_i1.p1
OG0000058	Shad_tr8257_c0_g1_i6.p1	Oula_DN10743_c0_g1_i3.p1
OG0000058	Shad_tr22293_c0_g1_i3.p1	Oula_DN7596_c0_g1_i1.p1, Oula_DN36748_c0_g1_i1.p1, Oula_DN6786_c0_g1_i1.p1, Oula_DN13537_c0_g1_i1.p1
OG0000059	Shad_tr12314_c0_g1_i1.p1	Oula_DN4498_c0_g1_i2.p1
OG0000059	Shad_tr1473_c0_g3_i2.p1	Oula_DN3343_c0_g1_i2.p1
OG0000059	Shad_tr93714_c0_g1_i1.p1	Oula_DN5683_c0_g1_i6.p1
OG0000059	Shad_tr6778_c1_g1_i29.p1	Oula_DN8268_c0_g1_i2.p1
OG0000059	Shad_tr11544_c0_g1_i7.p1	Oula_DN2907_c1_g2_i1.p1
OG0000059	Shad_tr9768_c0_g1_i4.p1	Oula_DN11465_c0_g1_i4.p1
OG0000059	Shad_tr27210_c0_g1_i2.p1	Oula_DN5517_c0_g1_i6.p1
OG0000059	Shad_tr5520_c5_g1_i1.p1, Shad_tr38367_c0_g2_i2.p1	Oula_DN42013_c0_g1_i4.p1
OG0000060	Shad_tr19539_c1_g1_i1.p2	Oula_DN29718_c0_g1_i1.p1
OG0000060	Shad_tr31072_c0_g1_i1.p1	Oula_DN29718_c0_g2_i1.p1, Oula_DN28466_c0_g1_i2.p1
OG0000060	Shad_tr46214_c1_g1_i3.p1	Oula_DN7687_c2_g1_i1.p1
OG0000060	Shad_tr47276_c0_g2_i3.p1	Oula_DN11472_c0_g1_i9.p1
OG0000060	Shad_tr18832_c0_g1_i2.p1	Oula_DN34140_c0_g1_i1.p1
OG0000061	Shad_tr39340_c0_g1_i1.p1	Oula_DN23758_c0_g2_i1.p1
OG0000061	Shad_tr14914_c0_g1_i11.p1, Shad_tr107514_c0_g1_i1.p1, Shad_tr98705_c0_g1_i1.p1, Shad_tr8607_c0_g2_i2.p2	Oula_DN39062_c0_g1_i1.p1
OG0000061	Shad_tr50725_c0_g1_i1.p1	Oula_DN22127_c0_g2_i1.p1
OG0000062	Shad_tr83745_c0_g1_i1.p1	Oula_DN40027_c0_g2_i1.p1
OG0000062	Shad_tr112845_c0_g1_i1.p1	Oula_DN46328_c0_g1_i1.p1
OG0000062	Shad_tr68199_c0_g1_i1.p1	Oula_DN32361_c0_g2_i1.p1
OG0000062	Shad_tr48407_c0_g1_i1.p1	Oula_DN32306_c0_g1_i1.p1
OG0000062	Shad_tr26944_c0_g1_i2.p1	Oula_DN37459_c0_g2_i1.p1
OG0000062	Shad_tr71550_c0_g1_i1.p1	Oula_DN22145_c0_g1_i1.p1
OG0000062	Shad_tr103461_c0_g1_i1.p1	Oula_DN33252_c0_g2_i1.p1
OG0000062	Shad_tr94036_c0_g1_i1.p1, Shad_tr84375_c0_g1_i1.p1	Oula_DN32361_c0_g1_i1.p1
OG0000062	Shad_tr66759_c0_g1_i1.p1	Oula_DN45924_c0_g1_i1.p1
OG0000062	Shad_tr93479_c0_g1_i1.p1	Oula_DN45924_c0_g2_i1.p1
OG0000062	Shad_tr61188_c0_g1_i1.p1	Oula_DN39206_c0_g1_i1.p1
OG0000062	Shad_tr101924_c0_g1_i1.p1	Oula_DN38497_c0_g1_i1.p1, Oula_DN27444_c0_g1_i1.p1
OG0000062	Shad_tr34637_c0_g2_i1.p1, Shad_tr112259_c0_g1_i1.p1	Oula_DN31253_c0_g1_i1.p1
OG0000062	Shad_tr48437_c0_g1_i1.p1	Oula_DN40398_c0_g1_i1.p1
OG0000062	Shad_tr34637_c0_g1_i1.p1	Oula_DN31253_c0_g2_i1.p1
OG0000063	Shad_tr75897_c0_g1_i1.p1	Oula_DN33501_c0_g1_i1.p1
OG0000063	Shad_tr105177_c0_g1_i1.p1	Oula_DN29631_c0_g1_i1.p1
OG0000063	Shad_tr106060_c0_g1_i1.p1	Oula_DN45288_c0_g2_i1.p1
OG0000063	Shad_tr49683_c1_g1_i1.p1	Oula_DN31973_c0_g1_i1.p1
OG0000063	Shad_tr98149_c0_g1_i1.p1	Oula_DN39983_c0_g1_i4.p1
