Orthogroup	Stichodactyla_haddoni_longest_pep	Heteractic_macgnifica_longest_pep
OG0000007	Shad_tr87301_c0_g1_i1.p1	Hmag_tr42218_c0_g1_i1.p1
OG0000007	Shad_tr38195_c0_g1_i1.p1	Hmag_tr48465_c0_g1_i1.p1
OG0000008	Shad_tr15555_c0_g1_i3.p1, Shad_tr15555_c0_g3_i2.p1, Shad_tr15555_c0_g2_i1.p1	Hmag_tr12220_c0_g1_i2.p1
OG0000008	Shad_tr16028_c0_g1_i7.p1	Hmag_tr15020_c1_g1_i1.p1
OG0000008	Shad_tr7219_c0_g1_i3.p1	Hmag_tr11585_c0_g1_i1.p1
OG0000008	Shad_tr15555_c1_g3_i1.p1	Hmag_tr46252_c0_g2_i1.p1
OG0000008	Shad_tr7402_c3_g1_i2.p1	Hmag_tr5627_c0_g1_i5.p1
OG0000008	Shad_tr31034_c0_g1_i3.p1	Hmag_tr15020_c0_g2_i3.p1, Hmag_tr32974_c0_g1_i1.p1, Hmag_tr15020_c0_g1_i1.p1
OG0000008	Shad_tr38797_c0_g1_i8.p1	Hmag_tr5575_c0_g1_i2.p1
OG0000009	Shad_tr43110_c0_g1_i1.p1	Hmag_tr32954_c0_g2_i1.p1
OG0000009	Shad_tr35278_c0_g1_i1.p1	Hmag_tr87056_c0_g1_i1.p1
OG0000009	Shad_tr39336_c0_g1_i1.p1	Hmag_tr105153_c0_g1_i1.p1, Hmag_tr90228_c0_g1_i1.p1
OG0000009	Shad_tr58337_c0_g2_i1.p1	Hmag_tr67084_c0_g1_i2.p1
OG0000009	Shad_tr43110_c0_g3_i1.p1	Hmag_tr75610_c0_g1_i1.p1
OG0000009	Shad_tr80732_c0_g1_i1.p1	Hmag_tr47623_c0_g2_i1.p1, Hmag_tr99426_c0_g1_i1.p1
OG0000009	Shad_tr40574_c0_g2_i1.p1	Hmag_tr59000_c0_g1_i1.p1
OG0000009	Shad_tr72157_c0_g1_i1.p1	Hmag_tr65572_c0_g1_i1.p1
OG0000009	Shad_tr43110_c0_g2_i1.p1	Hmag_tr103126_c0_g1_i1.p1
OG0000009	Shad_tr36816_c0_g1_i1.p1, Shad_tr4005_c0_g1_i11.p1	Hmag_tr2414_c0_g1_i19.p1
OG0000009	Shad_tr57812_c0_g1_i1.p1	Hmag_tr40183_c0_g1_i1.p1
OG0000009	Shad_tr75205_c0_g1_i1.p1	Hmag_tr40183_c0_g2_i1.p1
OG0000009	Shad_tr19460_c1_g1_i4.p1	Hmag_tr31473_c0_g2_i4.p1
OG0000009	Shad_tr27825_c0_g2_i2.p1	Hmag_tr33454_c0_g1_i1.p1
OG0000009	Shad_tr27825_c0_g1_i1.p1	Hmag_tr37530_c0_g1_i1.p1
OG0000009	Shad_tr42149_c0_g2_i2.p1	Hmag_tr50700_c0_g1_i1.p1
OG0000009	Shad_tr42259_c0_g1_i1.p1	Hmag_tr100890_c0_g1_i1.p1
OG0000010	Shad_tr30253_c0_g1_i1.p1	Hmag_tr18223_c0_g1_i3.p1
OG0000010	Shad_tr54979_c0_g1_i1.p1	Hmag_tr18211_c0_g1_i1.p1
OG0000010	Shad_tr2839_c0_g2_i2.p1	Hmag_tr5095_c1_g1_i1.p1
OG0000010	Shad_tr60004_c0_g1_i1.p1	Hmag_tr36187_c0_g1_i1.p1
OG0000010	Shad_tr23640_c0_g1_i1.p1	Hmag_tr54564_c0_g1_i1.p1
OG0000010	Shad_tr70551_c0_g1_i1.p1	Hmag_tr42238_c0_g1_i1.p1
OG0000010	Shad_tr8024_c0_g2_i6.p1	Hmag_tr16349_c0_g1_i1.p1
OG0000010	Shad_tr3961_c0_g1_i1.p1	Hmag_tr1269_c0_g1_i4.p1
OG0000010	Shad_tr2916_c6_g1_i8.p1	Hmag_tr13372_c0_g1_i18.p1
OG0000010	Shad_tr31771_c0_g1_i3.p1	Hmag_tr30283_c1_g1_i1.p1
OG0000010	Shad_tr1427_c5_g1_i2.p1	Hmag_tr11159_c0_g1_i14.p1
OG0000010	Shad_tr51748_c0_g1_i1.p1	Hmag_tr33063_c0_g1_i3.p1
OG0000010	Shad_tr22541_c3_g1_i3.p1	Hmag_tr12464_c0_g1_i1.p1
OG0000010	Shad_tr69948_c0_g1_i1.p1	Hmag_tr63483_c0_g1_i1.p1
OG0000010	Shad_tr10798_c4_g1_i7.p1	Hmag_tr97782_c0_g1_i2.p1
OG0000010	Shad_tr91861_c0_g1_i1.p1	Hmag_tr48479_c0_g1_i1.p1
OG0000010	Shad_tr73_c19_g1_i3.p1	Hmag_tr17604_c1_g2_i1.p1
OG0000010	Shad_tr23864_c0_g1_i1.p1	Hmag_tr28908_c1_g3_i1.p1
OG0000011	Shad_tr21291_c0_g1_i1.p1	Hmag_tr27855_c0_g1_i2.p1
OG0000011	Shad_tr1132_c0_g1_i13.p1	Hmag_tr8207_c0_g1_i2.p1
OG0000011	Shad_tr19076_c0_g2_i11.p1	Hmag_tr37347_c0_g2_i2.p1
OG0000011	Shad_tr32278_c0_g1_i2.p1	Hmag_tr9769_c0_g1_i1.p1
OG0000011	Shad_tr11490_c0_g1_i3.p1	Hmag_tr27723_c0_g1_i2.p1
OG0000011	Shad_tr2056_c1_g1_i5.p1	Hmag_tr8325_c0_g1_i27.p1
OG0000011	Shad_tr2031_c0_g1_i6.p1	Hmag_tr4527_c0_g2_i4.p1
OG0000011	Shad_tr40287_c0_g1_i1.p1	Hmag_tr16074_c0_g1_i8.p1
OG0000011	Shad_tr2992_c1_g5_i1.p1	Hmag_tr82821_c0_g1_i1.p1
OG0000011	Shad_tr6064_c1_g1_i1.p1	Hmag_tr3845_c2_g1_i3.p1
OG0000011	Shad_tr3847_c0_g1_i2.p1	Hmag_tr79729_c0_g1_i1.p1
OG0000011	Shad_tr12213_c0_g1_i1.p1	Hmag_tr16700_c0_g1_i1.p1
OG0000011	Shad_tr11801_c0_g1_i5.p1	Hmag_tr428_c1_g1_i3.p1
OG0000011	Shad_tr2219_c0_g2_i1.p1	Hmag_tr23656_c0_g2_i3.p1
OG0000011	Shad_tr6003_c0_g1_i16.p1	Hmag_tr17431_c0_g1_i3.p1
OG0000011	Shad_tr3827_c0_g1_i11.p1, Shad_tr28266_c0_g1_i1.p1	Hmag_tr3001_c0_g2_i6.p1
OG0000011	Shad_tr1481_c2_g1_i1.p1	Hmag_tr2219_c0_g1_i1.p1
OG0000012	Shad_tr33744_c0_g1_i10.p1, Shad_tr52645_c0_g1_i1.p1	Hmag_tr18243_c0_g1_i5.p1
OG0000012	Shad_tr31893_c5_g1_i1.p1	Hmag_tr58310_c0_g1_i1.p1
OG0000012	Shad_tr39152_c0_g1_i2.p1, Shad_tr33005_c0_g1_i18.p1	Hmag_tr25055_c1_g1_i1.p1
OG0000012	Shad_tr30303_c5_g1_i1.p1	Hmag_tr34140_c2_g1_i1.p1
OG0000012	Shad_tr56723_c0_g2_i3.p1	Hmag_tr1270_c0_g1_i5.p1
OG0000012	Shad_tr50010_c0_g1_i2.p1, Shad_tr38788_c0_g1_i3.p1, Shad_tr28469_c0_g1_i1.p1	Hmag_tr31368_c2_g1_i1.p1, Hmag_tr31217_c0_g1_i2.p2
OG0000012	Shad_tr30179_c0_g1_i3.p1, Shad_tr59592_c0_g1_i1.p1	Hmag_tr17193_c0_g1_i4.p1
OG0000012	Shad_tr34742_c0_g1_i2.p1	Hmag_tr13572_c3_g1_i1.p1
OG0000012	Shad_tr41967_c2_g1_i1.p1	Hmag_tr24992_c3_g1_i1.p1
OG0000012	Shad_tr22725_c0_g1_i1.p1	Hmag_tr3677_c0_g1_i10.p1
OG0000012	Shad_tr23818_c0_g1_i1.p1	Hmag_tr46633_c0_g1_i1.p1
OG0000012	Shad_tr33830_c2_g1_i1.p1	Hmag_tr3680_c1_g2_i3.p1
OG0000012	Shad_tr83831_c0_g1_i1.p1	Hmag_tr93611_c0_g1_i1.p1
OG0000012	Shad_tr8097_c0_g3_i1.p1	Hmag_tr5344_c0_g2_i1.p1
OG0000012	Shad_tr45250_c0_g1_i1.p2	Hmag_tr51711_c0_g1_i1.p1
OG0000012	Shad_tr5985_c6_g1_i1.p2	Hmag_tr38256_c0_g1_i3.p1
OG0000013	Shad_tr52378_c0_g1_i3.p1	Hmag_tr15809_c1_g1_i2.p1
OG0000013	Shad_tr19583_c0_g1_i2.p1	Hmag_tr3160_c0_g2_i1.p1
OG0000013	Shad_tr8307_c0_g2_i6.p1	Hmag_tr15200_c0_g1_i6.p1
OG0000013	Shad_tr20229_c0_g1_i1.p1	Hmag_tr13305_c0_g1_i1.p1
OG0000013	Shad_tr8307_c0_g5_i1.p1, Shad_tr8307_c0_g4_i1.p1	Hmag_tr15381_c0_g1_i2.p1
OG0000013	Shad_tr8307_c0_g1_i1.p1, Shad_tr17051_c0_g2_i1.p1, Shad_tr17051_c0_g1_i3.p1, Shad_tr17051_c0_g3_i1.p1	Hmag_tr5051_c0_g1_i2.p1
OG0000013	Shad_tr24875_c1_g1_i1.p1	Hmag_tr14889_c2_g1_i1.p1
OG0000013	Shad_tr21099_c0_g1_i8.p1	Hmag_tr10331_c0_g1_i1.p1, Hmag_tr1650_c2_g1_i6.p1
OG0000013	Shad_tr32404_c1_g1_i3.p1	Hmag_tr15545_c0_g2_i1.p1
OG0000013	Shad_tr56842_c0_g1_i1.p1	Hmag_tr35308_c0_g1_i1.p1
OG0000013	Shad_tr1935_c0_g2_i1.p1	Hmag_tr1650_c0_g1_i9.p1
OG0000013	Shad_tr16577_c0_g1_i1.p1	Hmag_tr6670_c0_g1_i5.p1
OG0000013	Shad_tr3753_c0_g1_i2.p1	Hmag_tr6670_c0_g2_i2.p1, Hmag_tr18904_c0_g1_i1.p1
OG0000014	Shad_tr34282_c1_g1_i2.p1	Hmag_tr18811_c0_g2_i1.p1
OG0000014	Shad_tr32849_c0_g2_i1.p1	Hmag_tr34305_c0_g1_i1.p1
OG0000014	Shad_tr44809_c0_g2_i1.p1	Hmag_tr103285_c0_g1_i1.p1
OG0000014	Shad_tr55866_c0_g2_i1.p1	Hmag_tr20345_c0_g2_i1.p2
OG0000014	Shad_tr86159_c0_g1_i1.p1	Hmag_tr18735_c0_g1_i3.p2
OG0000015	Shad_tr53095_c0_g1_i1.p1	Hmag_tr57387_c0_g1_i1.p1
OG0000015	Shad_tr44377_c0_g2_i1.p1	Hmag_tr31369_c1_g1_i2.p1
OG0000015	Shad_tr2954_c8_g1_i1.p1	Hmag_tr31369_c1_g3_i2.p1
OG0000015	Shad_tr38453_c0_g1_i1.p1	Hmag_tr10336_c1_g1_i3.p3
OG0000015	Shad_tr44536_c0_g1_i4.p1	Hmag_tr101751_c0_g1_i1.p1, Hmag_tr102611_c0_g1_i1.p1
OG0000015	Shad_tr20550_c0_g3_i2.p1	Hmag_tr75026_c0_g1_i1.p1
OG0000015	Shad_tr53130_c0_g1_i1.p1	Hmag_tr65614_c0_g1_i1.p1
OG0000015	Shad_tr31227_c0_g3_i1.p1	Hmag_tr1724_c0_g2_i1.p1
OG0000015	Shad_tr68533_c0_g1_i1.p1	Hmag_tr1422_c0_g2_i6.p1
OG0000015	Shad_tr91068_c0_g1_i1.p1	Hmag_tr3131_c1_g2_i9.p1, Hmag_tr9029_c1_g1_i1.p1, Hmag_tr39782_c0_g1_i1.p1, Hmag_tr7086_c0_g1_i3.p1
OG0000016	Shad_tr14091_c0_g1_i6.p1	Hmag_tr17452_c0_g1_i1.p1
OG0000016	Shad_tr24544_c0_g1_i2.p1	Hmag_tr21656_c0_g2_i1.p1
OG0000016	Shad_tr36090_c0_g1_i7.p1	Hmag_tr22643_c0_g1_i4.p1
OG0000016	Shad_tr104832_c0_g1_i1.p1	Hmag_tr13230_c0_g1_i11.p1
OG0000016	Shad_tr5656_c0_g1_i7.p1	Hmag_tr27236_c0_g1_i2.p1
OG0000016	Shad_tr30195_c0_g1_i1.p1	Hmag_tr8081_c0_g1_i1.p1
OG0000016	Shad_tr20659_c0_g1_i29.p1	Hmag_tr58957_c0_g1_i1.p1, Hmag_tr37685_c0_g1_i2.p1
OG0000016	Shad_tr56139_c0_g1_i5.p1	Hmag_tr33510_c0_g1_i2.p1
OG0000017	Shad_tr15346_c0_g1_i1.p1	Hmag_tr29717_c0_g1_i1.p1
OG0000017	Shad_tr6984_c0_g2_i1.p1, Shad_tr416_c0_g1_i4.p1	Hmag_tr25241_c0_g1_i10.p1
OG0000017	Shad_tr36820_c0_g2_i1.p2	Hmag_tr2323_c1_g1_i1.p2
OG0000017	Shad_tr31285_c0_g2_i2.p1	Hmag_tr3687_c0_g1_i11.p2
OG0000017	Shad_tr16830_c2_g1_i1.p1	Hmag_tr5007_c2_g1_i1.p1
OG0000017	Shad_tr12711_c0_g1_i1.p2	Hmag_tr12484_c0_g1_i2.p1
OG0000017	Shad_tr9313_c0_g4_i1.p1	Hmag_tr14004_c0_g2_i1.p1
OG0000017	Shad_tr33974_c1_g2_i1.p1	Hmag_tr69860_c0_g1_i1.p1
OG0000018	Shad_tr33408_c0_g1_i1.p1, Shad_tr4944_c1_g1_i16.p1	Hmag_tr12121_c0_g1_i3.p1
OG0000018	Shad_tr27589_c0_g1_i2.p1	Hmag_tr18883_c1_g1_i2.p1
OG0000018	Shad_tr42991_c0_g1_i10.p1	Hmag_tr26593_c0_g1_i2.p1
OG0000018	Shad_tr28733_c0_g3_i3.p1	Hmag_tr9788_c0_g1_i6.p1
OG0000018	Shad_tr36296_c0_g1_i3.p1	Hmag_tr15066_c0_g4_i2.p1
OG0000018	Shad_tr21895_c0_g1_i19.p1, Shad_tr4352_c1_g1_i6.p1	Hmag_tr95_c0_g1_i16.p1
OG0000018	Shad_tr84814_c0_g1_i1.p1	Hmag_tr98192_c0_g1_i1.p1
OG0000018	Shad_tr34599_c1_g1_i2.p1	Hmag_tr81406_c0_g1_i1.p1
OG0000018	Shad_tr34599_c0_g1_i12.p1	Hmag_tr32935_c1_g4_i1.p1
OG0000018	Shad_tr97856_c0_g1_i1.p1	Hmag_tr32935_c3_g1_i1.p1
OG0000018	Shad_tr40347_c0_g1_i1.p1	Hmag_tr48382_c1_g1_i1.p1
OG0000018	Shad_tr34599_c0_g2_i1.p1	Hmag_tr32935_c0_g1_i1.p1
OG0000018	Shad_tr177_c0_g1_i2.p1	Hmag_tr3177_c6_g1_i2.p1
OG0000019	Shad_tr14187_c0_g1_i2.p1	Hmag_tr65079_c0_g1_i1.p1
OG0000019	Shad_tr23296_c0_g1_i3.p1	Hmag_tr1170_c0_g2_i2.p1
OG0000019	Shad_tr6656_c1_g1_i4.p1	Hmag_tr27124_c0_g1_i4.p1
OG0000019	Shad_tr11011_c1_g1_i8.p1	Hmag_tr2637_c2_g1_i3.p1
OG0000019	Shad_tr29516_c3_g1_i10.p1	Hmag_tr3001_c0_g1_i1.p1
OG0000019	Shad_tr13570_c1_g1_i4.p1	Hmag_tr48298_c0_g1_i1.p1
OG0000019	Shad_tr40870_c0_g2_i1.p1, Shad_tr12133_c0_g1_i13.p1, Shad_tr25764_c0_g2_i1.p1	Hmag_tr48772_c0_g1_i6.p1
OG0000019	Shad_tr76303_c0_g1_i1.p1	Hmag_tr90120_c0_g1_i1.p1, Hmag_tr89788_c0_g1_i1.p1, Hmag_tr40907_c0_g1_i1.p1
OG0000019	Shad_tr29485_c0_g2_i1.p1	Hmag_tr71937_c0_g1_i1.p1
OG0000019	Shad_tr96139_c0_g1_i1.p1	Hmag_tr42639_c2_g1_i1.p1
OG0000019	Shad_tr19126_c1_g1_i1.p1	Hmag_tr51241_c0_g1_i1.p1, Hmag_tr94904_c0_g1_i1.p1
OG0000019	Shad_tr32311_c4_g1_i2.p1	Hmag_tr12983_c1_g2_i4.p1
OG0000019	Shad_tr28098_c0_g2_i1.p1	Hmag_tr23698_c1_g1_i1.p1, Hmag_tr36697_c0_g1_i1.p1
OG0000019	Shad_tr11442_c1_g1_i2.p1, Shad_tr15359_c0_g1_i2.p1	Hmag_tr12983_c1_g1_i4.p1
OG0000019	Shad_tr19126_c0_g1_i3.p1	Hmag_tr11701_c0_g3_i2.p1
OG0000019	Shad_tr29485_c0_g1_i1.p1	Hmag_tr21939_c0_g2_i4.p1
OG0000019	Shad_tr3269_c0_g1_i19.p1, Shad_tr13445_c0_g3_i4.p1	Hmag_tr16236_c0_g2_i1.p1
OG0000019	Shad_tr50567_c3_g1_i1.p1, Shad_tr28512_c2_g3_i1.p2	Hmag_tr16003_c0_g5_i1.p1, Hmag_tr16003_c0_g2_i2.p1
OG0000020	Shad_tr20558_c0_g1_i2.p1	Hmag_tr15162_c0_g1_i1.p1
OG0000020	Shad_tr6108_c0_g1_i14.p1	Hmag_tr12004_c0_g1_i1.p1
OG0000020	Shad_tr4487_c0_g2_i2.p1	Hmag_tr6425_c0_g3_i1.p1
OG0000020	Shad_tr4487_c0_g1_i2.p1	Hmag_tr6425_c0_g2_i1.p1
OG0000020	Shad_tr30308_c0_g1_i14.p1	Hmag_tr22463_c0_g2_i1.p1
OG0000020	Shad_tr21849_c0_g1_i2.p1	Hmag_tr40109_c0_g1_i2.p1
OG0000020	Shad_tr11067_c1_g1_i1.p1	Hmag_tr72282_c0_g1_i1.p1
OG0000020	Shad_tr17595_c0_g1_i1.p1	Hmag_tr10742_c0_g1_i2.p1
OG0000020	Shad_tr12863_c2_g1_i1.p1	Hmag_tr2204_c2_g1_i1.p1
OG0000020	Shad_tr19820_c0_g2_i5.p1	Hmag_tr38087_c0_g2_i1.p1
OG0000020	Shad_tr30362_c0_g1_i7.p1	Hmag_tr22569_c1_g1_i2.p1
OG0000020	Shad_tr10844_c0_g1_i2.p1	Hmag_tr16489_c1_g1_i3.p1
OG0000020	Shad_tr44275_c0_g2_i3.p1	Hmag_tr9234_c0_g2_i2.p1
OG0000020	Shad_tr9299_c0_g1_i16.p1	Hmag_tr5343_c0_g1_i2.p1
OG0000020	Shad_tr16412_c1_g1_i1.p1	Hmag_tr10390_c3_g1_i6.p1
OG0000021	Shad_tr33278_c0_g3_i2.p1, Shad_tr16909_c0_g2_i3.p1, Shad_tr22117_c1_g1_i1.p1, Shad_tr29248_c3_g1_i1.p1	Hmag_tr12919_c8_g1_i1.p1
OG0000021	Shad_tr46988_c0_g2_i1.p1	Hmag_tr18160_c1_g2_i1.p1
OG0000021	Shad_tr36888_c1_g1_i4.p1	Hmag_tr25560_c0_g1_i6.p1
OG0000021	Shad_tr36888_c0_g1_i1.p1	Hmag_tr27182_c4_g1_i1.p1, Hmag_tr3747_c7_g1_i1.p1
OG0000021	Shad_tr15911_c0_g1_i2.p1	Hmag_tr13633_c0_g2_i1.p1
OG0000021	Shad_tr25725_c0_g1_i1.p1	Hmag_tr17410_c2_g1_i1.p1
OG0000021	Shad_tr12961_c2_g2_i1.p1	Hmag_tr16740_c0_g3_i1.p1
OG0000021	Shad_tr6162_c1_g1_i2.p1	Hmag_tr22378_c0_g1_i3.p1
OG0000021	Shad_tr16909_c1_g1_i2.p1, Shad_tr33278_c0_g2_i1.p1	Hmag_tr34703_c1_g1_i1.p1
OG0000021	Shad_tr37058_c0_g1_i1.p1	Hmag_tr18090_c2_g1_i1.p1
OG0000022	Shad_tr33937_c0_g1_i2.p1	Hmag_tr42410_c0_g3_i1.p1
OG0000022	Shad_tr51852_c1_g1_i1.p1	Hmag_tr12031_c0_g4_i1.p1
OG0000022	Shad_tr56942_c0_g3_i1.p1	Hmag_tr97515_c0_g1_i1.p1
OG0000023	Shad_tr7844_c3_g2_i6.p1, Shad_tr55330_c0_g1_i1.p1	Hmag_tr19532_c0_g1_i16.p1
OG0000023	Shad_tr30783_c0_g2_i1.p1	Hmag_tr12307_c1_g1_i1.p1
OG0000023	Shad_tr9054_c0_g1_i4.p1	Hmag_tr1109_c0_g1_i25.p1
OG0000023	Shad_tr6542_c0_g2_i5.p1	Hmag_tr31137_c0_g3_i1.p1
OG0000023	Shad_tr33176_c0_g1_i6.p1	Hmag_tr16017_c2_g1_i1.p1
OG0000023	Shad_tr10760_c0_g1_i6.p1	Hmag_tr33504_c1_g1_i2.p1
OG0000023	Shad_tr36512_c1_g2_i3.p1	Hmag_tr75305_c0_g1_i1.p1
OG0000023	Shad_tr13538_c2_g1_i2.p1	Hmag_tr29062_c3_g1_i1.p1
OG0000023	Shad_tr20068_c3_g1_i1.p1	Hmag_tr32720_c0_g1_i1.p1
OG0000023	Shad_tr81378_c0_g1_i1.p1	Hmag_tr33617_c0_g1_i2.p1
OG0000023	Shad_tr8246_c0_g1_i13.p1	Hmag_tr12286_c2_g1_i10.p1
OG0000023	Shad_tr923_c0_g1_i48.p1	Hmag_tr7901_c0_g1_i1.p1
OG0000024	Shad_tr95185_c0_g1_i1.p1, Shad_tr114594_c0_g1_i1.p1	Hmag_tr613_c1_g1_i1.p1
OG0000024	Shad_tr15840_c0_g1_i2.p1	Hmag_tr19200_c0_g1_i2.p1
OG0000024	Shad_tr23702_c0_g1_i2.p1	Hmag_tr19053_c0_g1_i3.p1
OG0000025	Shad_tr19746_c0_g1_i16.p1, Shad_tr99116_c0_g1_i1.p1	Hmag_tr26823_c2_g1_i1.p1
OG0000025	Shad_tr16656_c0_g1_i2.p1	Hmag_tr38932_c0_g2_i1.p1
OG0000025	Shad_tr30932_c0_g2_i1.p1	Hmag_tr73430_c0_g1_i1.p1, Hmag_tr25481_c0_g1_i2.p1
OG0000025	Shad_tr19062_c0_g1_i1.p1	Hmag_tr26974_c0_g1_i2.p1
OG0000025	Shad_tr114414_c0_g1_i1.p1	Hmag_tr42320_c0_g1_i1.p1
OG0000025	Shad_tr18197_c1_g1_i7.p1	Hmag_tr35352_c0_g1_i1.p1, Hmag_tr77502_c0_g1_i1.p1, Hmag_tr28081_c0_g2_i2.p1, Hmag_tr43094_c0_g1_i1.p1
OG0000025	Shad_tr11987_c1_g1_i1.p1	Hmag_tr33419_c0_g1_i1.p1
OG0000025	Shad_tr2775_c1_g1_i3.p1	Hmag_tr23362_c0_g2_i1.p1, Hmag_tr91073_c0_g1_i1.p1, Hmag_tr6692_c0_g1_i5.p1
OG0000025	Shad_tr54035_c4_g1_i1.p1	Hmag_tr20920_c0_g2_i2.p1
OG0000025	Shad_tr18475_c0_g3_i2.p1	Hmag_tr7962_c0_g1_i14.p1
OG0000025	Shad_tr93606_c0_g1_i1.p1	Hmag_tr22591_c0_g1_i2.p1, Hmag_tr23981_c0_g2_i3.p1, Hmag_tr36551_c0_g1_i8.p1, Hmag_tr14902_c0_g1_i5.p1, Hmag_tr15617_c0_g3_i2.p1, Hmag_tr26409_c0_g1_i2.p1
OG0000025	Shad_tr31067_c0_g2_i4.p1	Hmag_tr28765_c0_g1_i1.p1, Hmag_tr8091_c0_g1_i2.p1
OG0000025	Shad_tr2428_c0_g1_i3.p1	Hmag_tr29063_c0_g2_i1.p1
OG0000025	Shad_tr85246_c0_g1_i1.p1	Hmag_tr38932_c0_g1_i1.p1
OG0000025	Shad_tr34050_c0_g1_i7.p2	Hmag_tr39054_c0_g1_i1.p1, Hmag_tr69157_c0_g1_i1.p1
OG0000025	Shad_tr35152_c0_g1_i1.p1, Shad_tr72593_c0_g1_i1.p1	Hmag_tr12376_c3_g1_i1.p1
OG0000025	Shad_tr55_c11_g1_i1.p1	Hmag_tr42017_c0_g1_i3.p1, Hmag_tr100557_c0_g1_i1.p1
OG0000025	Shad_tr17481_c0_g2_i1.p1	Hmag_tr54578_c0_g1_i1.p1
OG0000025	Shad_tr16009_c1_g1_i9.p1	Hmag_tr32963_c0_g1_i3.p1
OG0000025	Shad_tr32405_c1_g1_i3.p1	Hmag_tr73447_c0_g1_i1.p1
OG0000026	Shad_tr30931_c0_g1_i2.p1	Hmag_tr40153_c0_g1_i1.p1, Hmag_tr31115_c0_g1_i1.p1
OG0000026	Shad_tr7105_c1_g1_i1.p1	Hmag_tr69209_c0_g1_i1.p1
OG0000026	Shad_tr53582_c0_g1_i1.p1	Hmag_tr22222_c0_g2_i2.p1
OG0000026	Shad_tr10368_c3_g1_i3.p1, Shad_tr29354_c0_g1_i1.p1, Shad_tr56943_c0_g1_i1.p1	Hmag_tr9129_c1_g2_i1.p1
OG0000026	Shad_tr39056_c1_g2_i1.p1	Hmag_tr18461_c0_g1_i1.p1
OG0000026	Shad_tr4413_c0_g2_i2.p1	Hmag_tr105_c4_g1_i1.p1
OG0000026	Shad_tr28250_c0_g1_i3.p1	Hmag_tr15404_c0_g1_i3.p1
OG0000026	Shad_tr4067_c0_g1_i2.p1	Hmag_tr16619_c0_g1_i2.p1
OG0000026	Shad_tr44288_c0_g1_i3.p1	Hmag_tr35466_c0_g1_i1.p1
OG0000026	Shad_tr17855_c0_g1_i1.p1	Hmag_tr81486_c0_g1_i1.p1
OG0000026	Shad_tr4067_c1_g1_i4.p1	Hmag_tr6127_c0_g1_i12.p1
OG0000026	Shad_tr11094_c0_g2_i7.p1	Hmag_tr573_c2_g1_i3.p1
OG0000026	Shad_tr2382_c4_g1_i1.p1	Hmag_tr28670_c0_g2_i1.p1
OG0000026	Shad_tr12716_c0_g2_i3.p1	Hmag_tr3165_c1_g3_i1.p1
OG0000026	Shad_tr1062_c7_g1_i1.p1	Hmag_tr5222_c4_g1_i1.p1
OG0000026	Shad_tr35328_c0_g1_i2.p1	Hmag_tr43936_c1_g1_i1.p1
OG0000027	Shad_tr17547_c1_g1_i3.p1	Hmag_tr22497_c1_g1_i1.p1
OG0000027	Shad_tr12194_c0_g1_i6.p1	Hmag_tr17911_c0_g2_i2.p1
OG0000027	Shad_tr35872_c0_g1_i2.p1	Hmag_tr19991_c0_g1_i1.p1
OG0000027	Shad_tr8525_c1_g3_i4.p1	Hmag_tr1987_c0_g1_i11.p1
OG0000027	Shad_tr20640_c0_g3_i4.p1	Hmag_tr29933_c2_g1_i1.p2, Hmag_tr29933_c2_g4_i2.p1
OG0000027	Shad_tr77395_c0_g1_i1.p1	Hmag_tr104978_c0_g1_i1.p1
OG0000027	Shad_tr44254_c1_g1_i1.p1	Hmag_tr45214_c3_g1_i1.p1
OG0000027	Shad_tr48438_c0_g1_i1.p1, Shad_tr28206_c0_g1_i1.p1, Shad_tr15440_c0_g2_i3.p1	Hmag_tr16593_c0_g4_i2.p1
OG0000027	Shad_tr37659_c0_g1_i1.p1	Hmag_tr25291_c0_g1_i3.p1, Hmag_tr39077_c2_g1_i1.p1, Hmag_tr87693_c0_g1_i1.p1
OG0000027	Shad_tr49221_c0_g1_i3.p1	Hmag_tr7839_c1_g1_i8.p1
OG0000027	Shad_tr46417_c0_g1_i3.p1	Hmag_tr52503_c0_g1_i1.p1
OG0000027	Shad_tr20774_c2_g1_i1.p1	Hmag_tr21028_c0_g1_i1.p1
OG0000027	Shad_tr21177_c0_g1_i1.p1	Hmag_tr68831_c0_g1_i1.p1, Hmag_tr73379_c0_g1_i1.p1
OG0000027	Shad_tr81309_c0_g1_i1.p1	Hmag_tr74866_c0_g1_i1.p1
OG0000027	Shad_tr111768_c0_g1_i1.p1	Hmag_tr102365_c0_g1_i1.p1
OG0000027	Shad_tr33352_c0_g1_i10.p1	Hmag_tr21276_c1_g1_i1.p1
OG0000027	Shad_tr15717_c0_g1_i9.p1	Hmag_tr11044_c0_g3_i1.p1
OG0000027	Shad_tr4165_c1_g1_i4.p1	Hmag_tr34136_c1_g1_i3.p3
OG0000027	Shad_tr16925_c0_g1_i1.p1	Hmag_tr48565_c0_g1_i1.p1, Hmag_tr45066_c0_g1_i1.p1
OG0000027	Shad_tr36924_c1_g2_i2.p2, Shad_tr10245_c1_g1_i2.p1	Hmag_tr54581_c0_g1_i1.p1
OG0000028	Shad_tr99432_c0_g1_i1.p1, Shad_tr16010_c0_g1_i12.p1	Hmag_tr36152_c0_g2_i1.p1, Hmag_tr1900_c0_g2_i2.p1
